"","Early.Adopter","Fearful","Careful","Stubborn","Influencer","Uninterested","Homo.Economicus","Cluster8"
"pattern_48621",18,12,6,10,28,18,16,16
"pattern_48623",18,14,10,14,24,18,14,18
"pattern_48625",20,10,8,10,22,16,10,16
"pattern_48628",14,12,12,12,14,12,10,8
"pattern_48630",11,7,11,9,15,13,11,7
"pattern_48632",20,16,14,16,24,18,16,16
"pattern_48635",16,10,10,10,24,16,12,14
"pattern_48636",10,4,8,6,18,10,8,8
"pattern_48637",20,10,10,12,22,16,12,16
"pattern_48638",20,14,10,14,18,16,16,14
"pattern_48640",14,12,10,10,16,16,14,12
"pattern_48643",20,14,10,14,24,18,16,18
"pattern_48644",16,18,24,20,8,14,16,16
"pattern_48646",11,17,23,19,9,9,15,13
"pattern_48650",18,12,8,10,22,18,14,12
"pattern_48651",17,9,9,11,19,17,13,15
"pattern_48657",17,15,15,15,13,11,13,15
"pattern_48658",19,11,11,11,21,13,11,17
"pattern_48661",18,12,10,12,20,20,12,16
"pattern_48663",16,14,10,12,26,20,16,16
"pattern_48664",10,10,16,12,12,8,10,10
"pattern_48667",14,10,14,12,16,8,10,12
"pattern_48668",8,10,16,12,10,8,6,8
"pattern_48669",12,12,18,14,12,6,10,12
"pattern_48672",18,10,6,8,22,18,14,14
"pattern_48673",16,14,8,10,24,18,14,14
"pattern_48675",12,10,14,10,14,6,8,12
"pattern_48677",12,8,14,10,10,8,8,10
"pattern_48678",14,8,8,8,18,10,12,12
"pattern_48680",16,10,12,10,16,10,10,12
"pattern_48682",12,12,12,10,16,10,12,12
"pattern_48683",12,10,12,12,18,14,8,16
"pattern_48684",19,11,9,9,21,15,11,15
"pattern_48685",20,14,10,12,22,18,16,16
"pattern_48687",14,16,20,18,10,10,18,14
"pattern_48689",20,14,8,12,22,18,16,14
"pattern_48693",18,14,10,10,20,18,16,16
"pattern_48694",16,14,8,10,24,20,18,16
"pattern_48695",15,9,7,9,17,13,9,11
"pattern_48696",18,16,12,14,22,18,18,18
"pattern_48697",13,13,11,11,21,17,15,15
"pattern_48698",12,8,12,10,14,6,10,10
"pattern_48702",18,16,12,14,26,20,18,20
"pattern_48706",16,12,8,12,22,16,12,12
"pattern_48707",18,14,12,14,22,14,16,18
"pattern_48710",18,12,8,10,20,16,14,14
"pattern_48711",14,14,12,12,20,18,14,16
"pattern_48712",16,12,12,14,16,14,12,12
"pattern_48715",13,17,21,19,7,11,15,13
"pattern_48716",20,16,10,14,24,24,14,18
"pattern_48720",14,10,12,12,20,14,12,12
"pattern_48721",12,10,16,14,12,10,8,12
"pattern_48722",14,14,8,10,26,16,16,14
"pattern_48724",14,14,18,18,12,14,14,16
"pattern_48725",16,16,16,18,16,18,16,14
"pattern_48727",20,16,12,16,22,18,16,18
"pattern_48728",20,18,14,18,26,20,18,18
"pattern_48729",18,10,6,8,20,16,12,12
"pattern_48732",16,14,8,10,24,18,16,16
"pattern_48733",6,12,14,12,12,8,8,6
"pattern_48734",15,13,13,13,15,17,11,13
"pattern_48737",18,16,12,14,20,20,18,18
"pattern_48738",14,16,16,18,12,12,16,12
"pattern_48739",12,10,10,10,20,16,12,14
"pattern_48740",14,10,12,10,16,10,8,10
"pattern_48742",8,6,12,8,14,10,8,8
"pattern_48744",18,18,12,14,24,22,18,20
"pattern_48746",16,10,8,10,20,14,14,12
"pattern_48751",14,6,12,10,16,12,6,10
"pattern_48753",10,12,18,14,12,12,8,16
"pattern_48754",12,12,16,14,14,12,8,14
"pattern_48755",11,13,15,13,15,13,17,9
"pattern_48756",14,12,12,12,20,20,10,14
"pattern_48758",14,16,10,12,20,20,16,14
"pattern_48759",12,8,8,8,18,12,12,8
"pattern_48762",17,11,11,11,17,13,9,13
"pattern_48763",14,12,8,10,20,20,12,12
"pattern_48764",15,7,11,11,15,11,7,9
"pattern_48765",14,8,8,6,18,14,10,12
"pattern_48766",17,19,17,17,13,15,19,15
"pattern_48767",16,14,10,12,24,16,14,14
"pattern_48769",18,16,10,12,22,18,16,16
"pattern_48772",11,11,17,15,11,9,9,7
"pattern_48777",16,14,10,10,20,14,14,12
"pattern_48779",14,14,14,14,20,14,14,18
"pattern_48781",18,20,14,16,22,20,18,20
"pattern_48785",12,12,18,14,12,6,10,12
"pattern_48788",16,12,8,8,22,14,16,14
"pattern_48789",16,14,12,14,22,18,12,14
"pattern_48793",14,14,14,12,22,14,16,16
"pattern_48794",9,15,21,17,11,11,11,13
"pattern_48796",20,16,12,16,26,20,18,18
"pattern_48799",18,12,10,14,22,18,14,14
"pattern_48801",15,17,21,19,9,13,19,17
"pattern_48802",16,10,10,10,16,12,6,10
"pattern_48806",14,12,18,14,10,12,10,14
"pattern_48807",16,14,12,12,20,16,14,16
"pattern_48810",12,12,10,10,20,14,12,12
"pattern_48811",14,6,10,8,16,8,8,12
"pattern_48812",14,10,6,8,22,16,14,8
"pattern_48816",18,16,10,14,26,22,18,16
"pattern_48819",18,18,12,14,22,20,18,18
"pattern_48820",15,11,11,11,15,15,13,17
"pattern_48821",7,13,17,13,13,11,13,11
"pattern_48822",12,16,12,14,22,20,14,18
"pattern_48825",10,14,14,12,12,16,12,12
"pattern_48827",12,14,18,16,12,14,14,12
"pattern_48828",12,18,20,18,14,14,16,14
"pattern_48829",9,15,21,17,9,9,11,13
"pattern_48830",12,8,12,8,14,12,8,10
"pattern_48831",16,14,12,14,24,16,16,16
"pattern_48832",18,16,12,12,26,20,18,18
"pattern_48833",16,12,16,14,16,14,16,16
"pattern_48834",18,18,12,14,22,22,18,18
"pattern_48836",14,10,16,12,16,10,10,16
"pattern_48839",18,16,12,14,24,20,16,18
"pattern_48840",14,14,10,10,20,18,16,18
"pattern_48842",10,8,12,10,14,12,4,10
"pattern_48843",16,8,12,10,14,10,10,12
"pattern_48844",6,10,14,10,14,12,10,8
"pattern_48845",15,13,19,17,11,11,9,13
"pattern_48850",12,12,8,10,22,20,12,14
"pattern_48858",7,13,13,11,13,11,11,9
"pattern_48859",9,5,11,7,13,11,7,9
"pattern_48860",22,14,10,14,22,18,18,16
"pattern_48865",20,12,8,12,26,16,14,16
"pattern_48874",11,13,15,15,13,11,11,7
"pattern_48875",13,9,9,9,15,11,11,7
"pattern_48876",12,14,16,14,14,10,8,10
"pattern_48877",12,12,10,10,24,18,12,12
"pattern_48880",11,9,9,11,17,17,9,11
"pattern_48881",15,11,5,7,23,19,11,13
"pattern_48883",13,3,9,7,15,11,7,7
"pattern_48884",18,12,10,12,24,16,14,12
"pattern_48886",13,11,13,13,15,11,7,11
"pattern_48887",16,12,12,12,20,16,14,18
"pattern_48888",16,8,10,10,16,14,8,10
"pattern_48891",14,12,16,16,14,8,10,12
"pattern_48892",20,14,10,12,24,18,14,18
"pattern_48893",15,7,11,11,13,13,7,11
"pattern_48896",14,12,14,14,16,12,10,10
"pattern_48898",20,16,10,14,26,20,16,18
"pattern_48900",14,12,8,8,22,20,12,16
"pattern_48902",20,16,10,14,26,20,18,16
"pattern_48903",15,15,13,13,19,19,17,15
"pattern_48904",7,11,17,15,9,9,7,11
"pattern_48905",16,12,12,12,20,18,14,18
"pattern_48908",14,14,10,14,20,20,14,14
"pattern_48910",16,16,10,12,26,18,18,18
"pattern_48915",14,14,14,14,22,16,16,18
"pattern_48918",16,12,10,12,20,16,12,16
"pattern_48921",12,12,8,8,22,20,12,14
"pattern_48922",7,17,21,17,11,9,13,11
"pattern_48923",11,17,21,17,7,9,17,11
"pattern_48925",16,14,8,12,24,18,12,16
"pattern_48926",18,18,12,14,22,20,20,16
"pattern_48928",11,11,11,11,15,15,11,13
"pattern_48929",10,12,12,10,12,12,8,10
"pattern_48930",19,13,9,11,23,15,13,17
"pattern_48931",12,16,22,20,8,8,14,10
"pattern_48932",14,10,12,12,16,10,12,12
"pattern_48933",12,8,6,6,18,14,12,10
"pattern_48935",5,15,19,15,9,9,11,9
"pattern_48937",17,11,13,13,17,11,11,15
"pattern_48939",14,18,16,16,12,14,18,14
"pattern_48940",10,14,12,14,20,20,12,14
"pattern_48942",13,13,15,15,15,9,13,13
"pattern_48944",20,14,8,12,24,20,14,18
"pattern_48946",14,12,12,14,20,16,14,16
"pattern_48948",19,15,13,15,15,13,15,17
"pattern_48950",12,6,8,6,16,12,6,8
"pattern_48951",14,8,12,10,18,14,10,10
"pattern_48954",14,14,16,16,12,8,12,12
"pattern_48962",14,12,12,10,16,12,12,10
"pattern_48963",11,5,9,9,15,9,7,7
"pattern_48964",18,12,6,10,24,18,14,14
"pattern_48968",10,12,14,14,10,12,8,10
"pattern_48969",6,14,16,12,12,10,10,8
"pattern_48970",8,10,16,14,12,6,8,6
"pattern_48973",14,8,6,8,22,16,12,14
"pattern_48976",14,12,12,12,16,8,10,12
"pattern_48978",16,12,8,10,26,22,14,16
"pattern_48982",14,10,14,12,14,10,8,12
"pattern_48983",14,10,12,12,16,16,12,10
"pattern_48984",18,14,12,14,26,20,16,16
"pattern_48986",16,12,10,12,24,18,12,14
"pattern_48987",14,8,10,12,22,18,10,14
"pattern_48989",16,20,20,18,14,16,18,18
"pattern_48991",16,10,6,10,24,18,14,16
"pattern_48992",9,13,19,17,7,7,9,9
"pattern_48996",16,10,16,14,14,12,10,12
"pattern_48997",5,13,17,13,13,9,11,9
"pattern_48999",11,15,19,17,9,9,11,11
"pattern_49001",18,12,8,10,22,16,18,16
"pattern_49004",10,8,10,10,16,12,10,6
"pattern_49009",8,12,18,14,10,10,10,14
"pattern_49010",9,17,19,17,11,13,11,11
"pattern_49012",10,12,18,14,10,8,8,12
"pattern_49013",14,16,20,20,8,12,14,14
"pattern_49014",20,14,8,12,24,18,18,14
"pattern_49016",16,12,8,10,24,18,12,18
"pattern_49017",14,14,10,10,22,20,16,18
"pattern_49018",12,10,12,10,14,12,6,12
"pattern_49019",12,16,22,18,8,12,14,14
"pattern_49020",18,16,10,12,20,22,16,20
"pattern_49024",18,10,6,8,26,22,14,16
"pattern_49028",22,20,16,20,16,24,20,22
"pattern_49030",14,10,6,6,22,16,10,14
"pattern_49033",15,9,7,9,21,11,11,11
"pattern_49035",13,11,11,11,15,11,11,7
"pattern_49036",16,16,10,12,26,20,18,18
"pattern_49037",11,13,17,13,11,9,13,11
"pattern_49039",14,8,6,8,18,12,10,10
"pattern_49041",12,14,18,16,12,6,12,12
"pattern_49042",18,12,8,12,22,20,12,14
"pattern_49044",10,6,12,8,14,10,8,10
"pattern_49045",12,12,10,8,16,12,14,8
"pattern_49050",18,12,6,10,24,20,14,12
"pattern_49053",18,16,10,12,22,18,14,16
"pattern_49055",16,16,12,14,22,20,16,20
"pattern_49056",16,14,14,14,16,18,18,16
"pattern_49057",10,18,24,20,6,8,14,14
"pattern_49058",16,12,12,12,20,18,14,18
"pattern_49063",12,22,24,22,10,16,18,16
"pattern_49064",10,12,14,10,18,16,10,14
"pattern_49067",20,14,10,12,18,18,18,18
"pattern_49068",18,14,10,12,22,18,16,16
"pattern_49069",14,10,12,12,16,10,8,12
"pattern_49070",18,10,12,12,20,10,12,16
"pattern_49071",18,14,10,10,22,18,16,16
"pattern_49074",20,18,12,16,22,24,16,18
"pattern_49076",11,11,15,13,11,15,9,11
"pattern_49081",18,12,6,10,24,18,16,14
"pattern_49083",10,10,16,12,12,12,6,10
"pattern_49085",12,12,16,14,16,8,12,14
"pattern_49088",12,8,14,12,14,10,6,8
"pattern_49089",18,16,14,14,22,16,16,16
"pattern_49093",20,14,8,10,22,18,14,16
"pattern_49094",16,16,10,14,24,18,18,14
"pattern_49095",16,14,8,10,18,20,14,14
"pattern_49096",17,11,7,9,21,17,11,17
"pattern_49100",8,8,12,8,12,10,8,6
"pattern_49104",13,9,7,9,21,15,13,13
"pattern_49107",18,16,12,14,22,18,16,16
"pattern_49110",18,12,10,10,22,16,12,16
"pattern_49113",9,13,19,15,9,7,11,11
"pattern_49117",16,14,10,10,20,20,18,16
"pattern_49118",14,10,14,12,16,8,10,12
"pattern_49119",14,10,8,8,18,12,12,8
"pattern_49120",12,14,20,16,14,10,12,16
"pattern_49121",16,12,12,12,20,14,14,16
"pattern_49122",16,14,12,12,24,18,16,18
"pattern_49125",18,14,12,14,26,20,16,18
"pattern_49126",14,16,14,16,20,14,18,14
"pattern_49127",20,14,10,14,20,18,14,16
"pattern_49128",14,12,6,8,20,18,12,12
"pattern_49129",9,11,17,13,7,9,7,9
"pattern_49131",16,10,8,8,20,16,12,12
"pattern_49134",10,12,16,12,12,8,16,12
"pattern_49140",18,10,8,10,22,16,14,14
"pattern_49141",18,14,8,10,22,20,18,18
"pattern_49145",13,7,11,11,15,9,7,7
"pattern_49146",18,16,14,16,16,16,18,16
"pattern_49149",12,12,12,10,16,10,14,8
"pattern_49151",14,14,8,12,24,20,14,14
"pattern_49152",16,14,14,12,22,18,12,18
"pattern_49153",18,14,10,10,22,20,18,16
"pattern_49155",14,14,10,10,20,16,16,12
"pattern_49158",16,12,6,10,20,16,14,12
"pattern_49159",11,15,21,17,9,13,11,15
"pattern_49160",18,10,6,8,24,16,14,12
"pattern_49161",16,16,12,14,22,18,16,18
"pattern_49163",18,16,14,14,20,16,16,16
"pattern_49166",20,12,6,10,26,16,14,14
"pattern_49168",16,14,12,12,20,16,18,14
"pattern_49170",22,10,6,10,22,18,14,16
"pattern_49174",12,10,6,6,22,18,12,12
"pattern_49178",16,14,8,12,26,20,18,14
"pattern_49179",16,14,10,14,22,18,16,16
"pattern_49180",14,14,12,12,18,18,12,16
"pattern_49183",18,10,8,10,22,14,10,14
"pattern_49184",14,12,10,12,20,18,12,12
"pattern_49185",16,12,8,12,22,18,16,14
"pattern_49193",14,12,12,12,16,10,10,12
"pattern_49198",16,14,14,14,14,16,14,16
"pattern_49199",20,16,10,12,24,18,20,16
"pattern_49201",18,12,10,12,20,18,16,18
"pattern_49202",20,12,8,12,22,18,16,16
"pattern_49203",12,6,8,6,16,10,8,10
"pattern_49207",16,12,10,10,22,20,14,16
"pattern_49211",16,6,6,8,20,14,10,12
"pattern_49212",15,7,11,9,15,9,7,11
"pattern_49215",16,14,10,12,20,16,14,16
"pattern_49216",13,11,11,9,17,13,13,11
"pattern_49219",15,7,5,7,19,15,11,13
"pattern_49221",10,10,16,12,12,2,12,10
"pattern_49223",11,17,19,17,7,13,13,11
"pattern_49224",12,16,18,14,16,12,16,16
"pattern_49226",10,12,10,8,20,16,14,14
"pattern_49230",20,16,10,12,22,20,18,16
"pattern_49231",12,12,14,12,16,14,12,18
"pattern_49235",18,18,12,14,22,20,18,16
"pattern_49239",18,14,10,12,22,16,18,16
"pattern_49241",13,7,11,11,15,9,7,11
"pattern_49242",10,8,10,8,16,14,10,8
"pattern_49246",11,11,13,11,15,11,13,9
"pattern_49247",16,12,10,12,24,14,16,14
"pattern_49251",16,16,12,12,20,20,14,18
"pattern_49253",10,12,18,14,12,8,10,12
"pattern_49254",10,8,8,6,18,12,12,8
"pattern_49258",16,14,12,14,24,20,12,16
"pattern_49261",16,14,10,12,22,22,16,16
"pattern_49262",14,10,10,10,22,16,10,10
"pattern_49265",18,18,16,16,20,18,20,20
"pattern_49266",11,11,15,13,15,15,9,13
"pattern_49268",13,9,13,11,11,11,9,9
"pattern_49269",14,16,12,12,22,20,16,16
"pattern_49270",14,12,12,14,18,14,12,12
"pattern_49271",14,6,2,4,22,16,10,10
"pattern_49272",18,12,6,10,22,20,16,16
"pattern_49273",16,12,14,12,14,8,12,16
"pattern_49275",18,16,12,14,24,18,14,16
"pattern_49276",16,10,10,10,22,12,12,14
"pattern_49280",18,14,10,14,22,20,14,14
"pattern_49282",10,12,18,14,12,8,10,12
"pattern_49283",12,6,12,10,14,6,10,6
"pattern_49284",13,17,23,19,7,9,15,15
"pattern_49285",14,12,12,10,18,12,12,12
"pattern_49286",10,8,14,10,14,10,6,12
"pattern_49287",14,10,6,8,22,18,14,12
"pattern_49292",12,8,10,10,20,14,10,14
"pattern_49295",11,9,11,11,17,13,13,7
"pattern_49298",14,8,8,8,20,10,10,12
"pattern_49299",17,15,11,13,15,15,15,13
"pattern_49302",9,15,19,17,11,7,9,11
"pattern_49304",8,10,12,10,14,12,8,8
"pattern_49307",16,14,10,12,22,18,14,14
"pattern_49308",18,14,12,12,22,18,14,18
"pattern_49313",11,9,13,9,15,7,9,9
"pattern_49314",18,14,10,12,20,18,16,16
"pattern_49323",16,12,6,8,24,18,14,16
"pattern_49325",13,9,11,7,19,9,13,9
"pattern_49327",9,9,13,9,13,5,9,9
"pattern_49330",20,12,8,12,26,18,16,16
"pattern_49332",18,10,10,10,18,14,10,14
"pattern_49333",20,8,4,8,24,18,14,16
"pattern_49335",18,12,14,14,18,10,10,16
"pattern_49339",18,10,8,10,22,20,12,16
"pattern_49341",10,8,8,6,20,12,10,8
"pattern_49342",16,12,10,10,20,16,10,14
"pattern_49343",12,4,8,8,16,12,4,8
"pattern_49348",7,11,15,13,13,11,11,5
"pattern_49350",16,16,18,18,16,16,12,16
"pattern_49351",13,9,15,13,13,11,7,11
"pattern_49354",18,16,12,14,22,20,18,22
"pattern_49355",18,14,8,12,26,22,14,18
"pattern_49356",7,9,15,11,13,7,9,7
"pattern_49358",18,18,12,14,24,18,20,16
"pattern_49360",18,12,10,10,26,18,16,18
"pattern_49362",15,9,15,11,17,7,9,11
"pattern_49363",14,8,6,6,18,14,10,10
"pattern_49365",16,14,10,10,20,18,14,14
"pattern_49366",16,14,14,12,18,18,16,18
"pattern_49367",13,9,15,13,13,11,9,9
"pattern_49370",14,14,16,16,12,10,16,12
"pattern_49371",16,12,8,10,22,18,10,14
"pattern_49378",12,16,14,12,20,16,16,14
"pattern_49379",11,11,9,9,19,13,11,11
"pattern_49383",18,14,12,14,18,18,16,14
"pattern_49384",18,16,10,14,26,18,16,14
"pattern_49386",6,8,12,10,12,10,8,6
"pattern_49387",10,6,10,6,14,8,10,8
"pattern_49390",18,20,14,16,24,22,20,18
"pattern_49393",14,10,12,10,14,12,10,8
"pattern_49394",16,16,10,12,24,18,16,18
"pattern_49396",11,11,13,11,13,11,11,7
"pattern_49397",11,11,17,13,11,7,9,13
"pattern_49400",14,14,18,16,14,12,14,14
"pattern_49401",18,14,8,10,24,20,18,18
"pattern_49402",12,16,14,12,18,20,14,18
"pattern_49403",14,6,4,6,20,16,12,10
"pattern_49409",14,6,6,8,20,12,10,10
"pattern_49410",18,18,12,14,24,20,18,16
"pattern_49411",15,5,7,7,17,11,7,9
"pattern_49413",10,12,12,12,18,16,12,14
"pattern_49415",12,14,10,10,18,20,10,16
"pattern_49417",14,12,14,12,16,16,10,14
"pattern_49418",18,16,12,14,26,18,20,16
"pattern_49419",18,16,12,14,22,18,18,18
"pattern_49420",8,4,8,4,18,10,8,6
"pattern_49423",11,13,19,15,13,9,9,13
"pattern_49425",18,12,6,8,22,18,18,14
"pattern_49426",10,14,20,16,4,6,10,10
"pattern_49431",11,9,13,9,13,9,9,9
"pattern_49440",12,12,14,14,18,14,8,14
"pattern_49441",22,16,10,12,26,18,18,18
"pattern_49443",22,18,14,16,22,20,20,20
"pattern_49448",18,14,10,12,20,14,18,16
"pattern_49450",18,6,4,8,22,18,12,14
"pattern_49451",13,9,9,9,19,13,9,11
"pattern_49457",11,13,19,15,11,7,11,13
"pattern_49459",16,12,10,12,22,20,16,14
"pattern_49462",14,10,12,10,16,12,10,8
"pattern_49463",18,18,14,16,24,18,20,18
"pattern_49464",12,6,10,8,16,10,8,8
"pattern_49467",14,10,8,10,20,16,12,10
"pattern_49469",15,13,11,11,21,15,17,15
"pattern_49470",17,9,11,9,17,13,9,15
"pattern_49472",14,16,16,16,16,16,16,14
"pattern_49475",13,9,9,9,17,11,11,7
"pattern_49479",16,14,10,12,22,18,18,16
"pattern_49480",14,8,6,8,18,16,8,12
"pattern_49483",13,9,7,9,17,17,11,11
"pattern_49485",13,9,7,7,21,13,11,11
"pattern_49486",14,14,8,10,20,18,16,14
"pattern_49488",18,12,8,12,24,16,12,16
"pattern_49490",18,12,10,12,24,18,14,16
"pattern_49491",14,10,14,14,14,10,6,12
"pattern_49492",18,18,18,20,16,16,16,16
"pattern_49493",8,10,16,14,12,10,8,10
"pattern_49496",14,10,6,8,24,20,16,14
"pattern_49498",14,14,8,10,24,16,18,12
"pattern_49499",12,14,18,16,8,8,12,12
"pattern_49501",16,14,10,12,20,16,18,16
"pattern_49505",22,12,10,12,22,16,14,16
"pattern_49506",18,14,8,10,22,16,14,14
"pattern_49507",22,18,14,16,16,18,18,20
"pattern_49509",12,16,14,14,22,16,16,12
"pattern_49510",14,10,6,10,22,18,12,12
"pattern_49511",22,14,10,12,22,20,16,18
"pattern_49513",13,17,21,19,7,11,15,15
"pattern_49516",16,16,14,14,20,18,20,18
"pattern_49517",13,7,9,7,17,9,11,11
"pattern_49519",8,10,16,14,10,8,6,10
"pattern_49521",18,10,6,10,22,18,12,14
"pattern_49522",13,15,17,15,13,13,13,13
"pattern_49528",20,14,8,12,24,18,14,14
"pattern_49533",15,9,5,7,21,13,13,9
"pattern_49534",18,12,8,10,20,18,14,16
"pattern_49537",18,16,12,14,22,20,18,14
"pattern_49538",16,10,10,12,20,10,10,12
"pattern_49541",20,14,10,14,24,18,18,16
"pattern_49542",16,10,14,14,14,12,8,12
"pattern_49543",13,15,21,17,7,9,15,13
"pattern_49544",16,12,12,12,18,16,12,16
"pattern_49545",9,15,21,17,9,9,11,13
"pattern_49548",14,16,14,12,22,18,16,16
"pattern_49549",12,16,12,12,18,20,18,16
"pattern_49551",12,6,10,8,16,12,10,6
"pattern_49552",14,14,8,10,22,18,18,14
"pattern_49555",20,14,10,12,20,16,16,18
"pattern_49558",5,15,19,15,11,7,11,9
"pattern_49559",14,12,10,12,22,16,14,16
"pattern_49560",18,18,16,18,14,18,16,16
"pattern_49564",14,8,6,6,18,12,10,12
"pattern_49567",11,11,17,13,9,9,9,9
"pattern_49568",12,8,12,12,14,10,4,8
"pattern_49570",18,14,8,12,22,18,18,14
"pattern_49571",11,11,13,11,13,11,7,11
"pattern_49573",14,14,20,16,12,6,16,14
"pattern_49574",18,12,6,10,22,18,14,12
"pattern_49575",10,8,6,6,20,16,10,10
"pattern_49576",10,8,10,8,16,8,8,10
"pattern_49577",13,9,9,9,17,15,11,13
"pattern_49583",14,10,6,10,24,16,14,12
"pattern_49585",12,6,8,6,16,14,8,8
"pattern_49586",16,12,8,10,22,16,12,16
"pattern_49587",15,9,7,9,17,13,11,11
"pattern_49589",13,7,11,9,13,11,7,11
"pattern_49590",16,12,10,12,22,18,12,14
"pattern_49591",10,8,12,8,16,8,12,8
"pattern_49594",11,15,21,17,7,9,11,13
"pattern_49597",16,10,6,8,22,18,16,16
"pattern_49599",9,11,17,13,9,7,7,9
"pattern_49604",10,12,18,14,14,12,8,12
"pattern_49605",18,12,8,12,22,18,14,16
"pattern_49608",14,14,14,14,16,18,16,16
"pattern_49609",20,12,8,10,20,16,14,18
"pattern_49610",18,12,6,10,20,20,14,14
"pattern_49611",14,8,8,10,18,14,10,12
"pattern_49612",20,14,10,12,22,18,16,14
"pattern_49614",14,14,16,14,14,10,14,14
"pattern_49616",11,7,7,5,19,13,11,9
"pattern_49617",10,12,14,12,14,6,10,10
"pattern_49618",20,12,8,12,22,16,14,14
"pattern_49623",12,10,8,8,16,14,10,10
"pattern_49624",18,12,8,10,20,14,14,14
"pattern_49629",10,12,14,10,12,8,8,6
"pattern_49635",13,11,11,9,15,11,11,9
"pattern_49636",12,12,18,16,12,10,10,12
"pattern_49638",9,9,13,9,15,9,9,7
"pattern_49639",10,10,14,10,12,8,10,6
"pattern_49640",12,14,12,14,20,16,16,12
"pattern_49641",19,15,11,13,17,15,17,15
"pattern_49643",14,10,12,10,16,8,8,14
"pattern_49644",18,14,8,10,24,20,16,18
"pattern_49656",17,11,9,11,21,17,13,17
"pattern_49658",16,18,12,14,22,18,20,18
"pattern_49659",20,14,8,12,24,22,14,16
"pattern_49661",14,8,10,8,16,12,10,12
"pattern_49662",12,6,6,6,18,14,10,6
"pattern_49663",16,14,10,10,20,22,12,16
"pattern_49664",16,8,10,8,20,14,10,14
"pattern_49666",12,10,14,10,12,12,12,10
"pattern_49668",16,14,8,10,22,20,18,16
"pattern_49669",14,14,12,14,12,14,14,18
"pattern_49670",16,18,16,18,16,14,14,16
"pattern_49671",18,14,16,14,16,12,16,18
"pattern_49677",16,14,10,14,22,22,14,16
"pattern_49678",14,8,14,10,16,10,10,14
"pattern_49679",12,14,20,16,10,10,12,12
"pattern_49680",18,14,10,12,24,20,14,16
"pattern_49687",14,12,8,12,24,16,16,16
"pattern_49693",13,17,21,19,7,11,15,15
"pattern_49694",16,12,10,10,20,18,12,16
"pattern_49696",10,14,18,16,14,8,12,12
"pattern_49697",17,13,11,13,17,17,15,17
"pattern_49702",12,12,10,8,18,14,14,10
"pattern_49703",16,14,12,14,18,16,14,18
"pattern_49704",17,13,7,9,23,19,15,15
"pattern_49706",16,10,10,10,22,14,10,14
"pattern_49708",11,13,19,15,11,11,9,15
"pattern_49710",16,8,6,8,20,16,10,14
"pattern_49712",14,10,12,12,16,12,12,8
"pattern_49714",13,11,15,13,13,7,15,11
"pattern_49717",14,8,10,6,18,10,8,12
"pattern_49718",14,12,12,12,16,12,8,12
"pattern_49721",10,10,12,12,14,12,8,8
"pattern_49725",15,11,13,11,17,9,11,13
"pattern_49727",18,12,12,10,22,16,12,18
"pattern_49728",18,14,10,14,22,18,18,16
"pattern_49731",16,14,10,12,22,20,16,12
"pattern_49732",18,14,8,12,24,20,18,16
"pattern_49733",16,14,10,10,24,20,16,18
"pattern_49734",10,12,18,14,8,6,12,10
"pattern_49735",12,10,4,8,22,20,10,12
"pattern_49738",18,14,10,12,22,20,18,16
"pattern_49745",16,10,8,8,18,14,12,12
"pattern_49746",16,16,12,12,22,20,16,16
"pattern_49752",20,16,10,14,26,18,16,16
"pattern_49759",12,6,12,10,16,14,4,10
"pattern_49760",7,11,17,13,11,5,11,9
"pattern_49761",14,14,12,12,22,20,14,16
"pattern_49763",14,8,14,12,12,8,6,8
"pattern_49766",8,8,14,10,14,6,10,4
"pattern_49769",20,16,10,12,24,18,16,16
"pattern_49770",19,17,17,17,19,15,15,19
"pattern_49772",11,13,17,13,13,9,11,11
"pattern_49773",18,12,8,8,22,18,14,16
"pattern_49774",13,7,11,9,15,9,9,7
"pattern_49775",16,12,12,12,20,16,14,16
"pattern_49776",16,10,6,8,22,18,10,10
"pattern_49777",12,8,10,8,16,12,12,12
"pattern_49779",16,12,10,12,22,16,10,16
"pattern_49780",17,11,7,9,23,17,13,15
"pattern_49783",10,12,12,10,16,10,10,6
"pattern_49785",18,16,14,14,18,20,20,18
"pattern_49786",10,8,12,10,14,10,8,10
"pattern_49788",17,11,7,7,17,15,13,13
"pattern_49789",14,10,10,10,26,16,12,12
"pattern_49790",15,13,19,17,11,13,9,15
"pattern_49791",10,12,14,14,14,10,12,6
"pattern_49792",18,16,10,12,22,18,16,14
"pattern_49794",13,9,15,13,13,11,5,11
"pattern_49795",16,12,12,12,24,16,12,14
"pattern_49796",9,15,21,17,7,9,11,11
"pattern_49801",15,17,15,15,15,13,17,13
"pattern_49802",16,10,8,10,22,14,12,12
"pattern_49804",14,12,8,10,24,18,14,14
"pattern_49807",14,10,10,10,18,10,10,12
"pattern_49808",16,16,12,14,22,20,16,14
"pattern_49810",9,11,15,13,13,5,11,9
"pattern_49812",16,18,18,18,16,14,16,20
"pattern_49813",10,10,14,10,10,8,8,8
"pattern_49814",18,12,6,10,22,14,16,12
"pattern_49815",14,12,10,14,20,16,16,14
"pattern_49820",17,11,9,9,21,15,13,15
"pattern_49821",14,10,8,10,20,14,12,8
"pattern_49822",18,12,10,12,24,20,12,16
