global_participant_key,dataset_source,source_survey,source_file,source_row,participant_key,age_raw,gender_raw,country_raw,country_code,diego_scale_assumption,diego_noise_added,diego_noise_sd,diego__q1,diego__q2,diego__q3,diego__q4,diego__q5,diego__q6,diego__q7,diego__q21_1,diego__q21_2,diego__q21_3,diego__q21_4,diego__q21_5,diego__q21_6,diego__q21_7,diego__q21_8,diego__q22_1,diego__q22_2,diego__q22_3,diego__q22_4,diego__q22_5,diego__q22_6,diego__q22_7,diego__q22_8,diego__q23_1,diego__q23_2,diego__q23_3,diego__q23_4,diego__q23_5,diego__q23_6,diego__q23_7,diego__q23_8,diego__q24_1,diego__q24_2,diego__q24_3,diego__q24_4,diego__q24_5,diego__q24_6,diego__q24_7,diego__q24_8,diego_det_01_0_100,diego_det_02_0_100,diego_det_03_0_100,diego_det_04_0_100,diego_det_05_0_100,diego_det_06_0_100,diego_det_07_0_100,diego_det_08_0_100,diego_det_09_0_100,diego_det_10_0_100,diego_det_11_0_100,diego_det_12_0_100,diego_det_13_0_100,diego_det_14_0_100,diego_det_15_0_100,diego_det_16_0_100,diego_det_17_0_100,diego_det_18_0_100,diego_det_19_0_100,diego_det_20_0_100,diego_det_21_0_100,diego_det_22_0_100,diego_det_23_0_100,diego_det_24_0_100,diego_det_25_0_100,diego_det_26_0_100,diego_det_27_0_100,diego_det_28_0_100,diego_det_29_0_100,diego_det_30_0_100,diego_det_31_0_100,diego_det_32_0_100
diego__diego_774,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,774,diego_774,40-59,Male,Greece,GR,1_5,FALSE,NA,40-59,Male,Greece,Undergraduate (Bachelor's) degree,Not working (unemployed),2,"Less than 20,000 euros per year",1,1,2,5,2,5,2,4,4,1,4,1,4,5,5,5,5,2,4,2,2,2,2,1,1,5,4,2,1,1,1,4,0,0,25,100,25,100,25,75,75,0,75,0,75,100,100,100,100,25,75,25,25,25,25,0,0,100,75,25,0,0,0,75
diego__diego_775,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,775,diego_775,26-39,Female,Spain,ES,1_5,FALSE,NA,26-39,Female,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"Less than 20,000 euros per year",3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50,50,50,50,50,100,50,50,50,50,50,50,50,50,50,100,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
diego__diego_776,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,776,diego_776,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Student,None,"20,000 - 49,999 euros per year",3,3,2,4,3,3,2,4,2,4,4,3,4,4,4,4,4,4,4,4,3,2,2,2,2,4,4,2,1,3,2,4,50,50,25,75,50,50,25,75,25,75,75,50,75,75,75,75,75,75,75,75,50,25,25,25,25,75,75,25,0,50,25,75
diego__diego_777,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,777,diego_777,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",3,3,2,4,2,2,3,4,4,4,4,3,3,3,4,4,4,3,4,4,4,3,3,2,4,3,4,3,2,2,2,2,50,50,25,75,25,25,50,75,75,75,75,50,50,50,75,75,75,50,75,75,75,50,50,25,75,50,75,50,25,25,25,25
diego__diego_778,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,778,diego_778,40-59,Female,Greece,GR,1_5,FALSE,NA,40-59,Female,Greece,Master's degree,Paid employee (private sector),None,"Less than 20,000 euros per year",1,1,3,4,3,3,4,5,4,4,4,3,4,3,4,5,4,4,4,3,4,2,1,3,1,5,4,2,2,3,3,4,0,0,50,75,50,50,75,100,75,75,75,50,75,50,75,100,75,75,75,50,75,25,0,50,0,100,75,25,25,50,50,75
diego__diego_779,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,779,diego_779,18-25,Male,Spain,ES,1_5,FALSE,NA,18-25,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"Less than 20,000 euros per year",4,3,3,4,3,3,3,2,4,4,4,4,4,4,4,4,4,3,4,4,3,2,2,3,3,4,4,3,2,2,2,3,75,50,50,75,50,50,50,25,75,75,75,75,75,75,75,75,75,50,75,75,50,25,25,50,50,75,75,50,25,25,25,50
diego__diego_780,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,780,diego_780,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Master's degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",3,3,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,3,4,3,4,4,4,50,50,75,75,75,75,75,75,75,75,100,75,75,100,75,75,75,75,75,100,75,75,75,75,75,75,50,75,50,75,75,75
diego__diego_781,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,781,diego_781,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",4,2,3,4,4,3,2,5,5,5,5,4,5,4,5,4,4,4,4,4,3,2,1,2,2,5,4,2,2,4,2,4,75,25,50,75,75,50,25,100,100,100,100,75,100,75,100,75,75,75,75,75,50,25,0,25,25,100,75,25,25,75,25,75
diego__diego_782,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,782,diego_782,18-25,Male,Spain,ES,1_5,FALSE,NA,18-25,Male,Spain,Secondary or high school diploma,Not working (unemployed),None,I prefer not to say,1,2,1,2,2,4,2,4,4,2,4,3,2,4,3,4,4,2,2,2,3,4,2,2,2,2,2,1,1,2,2,4,0,25,0,25,25,75,25,75,75,25,75,50,25,75,50,75,75,25,25,25,50,75,25,25,25,25,25,0,0,25,25,75
diego__diego_783,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,783,diego_783,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Master's degree,Paid employee (private sector),None,"Less than 20,000 euros per year",3,2,3,4,3,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,3,2,2,2,3,4,4,3,3,3,4,4,50,25,50,75,50,75,75,75,75,75,50,50,75,75,50,50,75,75,75,75,50,25,25,25,50,75,75,50,50,50,75,75
diego__diego_784,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,784,diego_784,26-39,Male,Italy,IT,1_5,FALSE,NA,26-39,Male,Italy,Master's degree,Paid employee (public sector),None,"Less than 20,000 euros per year",2,2,1,5,2,5,3,4,3,3,3,3,4,4,3,3,4,3,3,3,3,1,1,1,1,3,3,1,1,1,1,4,25,25,0,100,25,100,50,75,50,50,50,50,75,75,50,50,75,50,50,50,50,0,0,0,0,50,50,0,0,0,0,75
diego__diego_785,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,785,diego_785,40-59,Male,Italy,IT,1_5,FALSE,NA,40-59,Male,Italy,Undergraduate (Bachelor's) degree,Self-employed,1,"Less than 20,000 euros per year",3,3,1,2,2,3,2,3,2,5,3,1,2,3,5,5,4,4,2,2,3,1,1,1,2,3,2,4,1,4,1,5,50,50,0,25,25,50,25,50,25,100,50,0,25,50,100,100,75,75,25,25,50,0,0,0,25,50,25,75,0,75,0,100
diego__diego_786,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,786,diego_786,40-59,Female,Italy,IT,1_5,FALSE,NA,40-59,Female,Italy,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",2,3,3,2,2,3,3,4,3,3,4,3,4,3,4,3,4,3,2,2,3,3,2,2,2,3,2,1,2,1,1,3,25,50,50,25,25,50,50,75,50,50,75,50,75,50,75,50,75,50,25,25,50,50,25,25,25,50,25,0,25,0,0,50
diego__diego_787,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,787,diego_787,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Master's degree,Paid employee (private sector),1,"50,000 - 100,000 euros per year",2,2,4,2,3,4,3,4,4,5,5,3,5,4,5,5,4,5,5,5,4,5,4,5,4,5,5,5,4,5,5,4,25,25,75,25,50,75,50,75,75,100,100,50,100,75,100,100,75,100,100,100,75,100,75,100,75,100,100,100,75,100,100,75
diego__diego_788,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,788,diego_788,40-59,Female,Spain,ES,1_5,FALSE,NA,40-59,Female,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",1,1,1,4,1,5,4,4,1,4,5,4,3,4,4,5,5,3,1,1,4,4,4,2,5,3,2,1,1,4,1,5,0,0,0,75,0,100,75,75,0,75,100,75,50,75,75,100,100,50,0,0,75,75,75,25,100,50,25,0,0,75,0,100
diego__diego_789,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,789,diego_789,40-59,Female,Spain,ES,1_5,FALSE,NA,40-59,Female,Spain,Secondary or high school diploma,Paid employee (private sector),2,"20,000 - 49,999 euros per year",1,1,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,5,5,5,4,4,3,3,4,4,3,2,1,2,1,1,0,0,75,75,75,75,75,75,75,75,75,50,75,75,75,75,100,100,100,100,75,75,50,50,75,75,50,25,0,25,0,0
diego__diego_790,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,790,diego_790,40-59,Female,Greece,GR,1_5,FALSE,NA,40-59,Female,Greece,Secondary or high school diploma,Paid employee (private sector),3,"Less than 20,000 euros per year",1,4,3,4,2,5,4,4,4,5,5,5,4,4,5,4,5,4,5,4,3,2,4,2,3,3,3,1,1,1,1,4,0,75,50,75,25,100,75,75,75,100,100,100,75,75,100,75,100,75,100,75,50,25,75,25,50,50,50,0,0,0,0,75
diego__diego_791,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,791,diego_791,18-25,Male,Greece,GR,1_5,FALSE,NA,18-25,Male,Greece,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",3,4,2,4,2,3,4,4,5,4,5,4,3,4,4,3,4,4,5,3,2,4,3,2,1,4,4,1,1,3,1,4,50,75,25,75,25,50,75,75,100,75,100,75,50,75,75,50,75,75,100,50,25,75,50,25,0,75,75,0,0,50,0,75
diego__diego_792,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,792,diego_792,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,PhD,Self-employed,2,"50,000 - 100,000 euros per year",2,3,1,5,1,4,1,4,5,2,2,3,1,5,5,5,3,2,5,5,5,3,2,2,2,5,4,1,3,4,4,5,25,50,0,100,0,75,0,75,100,25,25,50,0,100,100,100,50,25,100,100,100,50,25,25,25,100,75,0,50,75,75,100
diego__diego_793,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,793,diego_793,40-59,Female,Spain,ES,1_5,FALSE,NA,40-59,Female,Spain,Master's degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",4,4,4,4,4,3,3,3,5,4,2,3,4,4,4,4,4,4,5,5,4,5,4,4,4,5,4,3,3,3,2,3,75,75,75,75,75,50,50,50,100,75,25,50,75,75,75,75,75,75,100,100,75,100,75,75,75,100,75,50,50,50,25,50
diego__diego_794,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,794,diego_794,40-59,Female,Spain,ES,1_5,FALSE,NA,40-59,Female,Spain,Secondary or high school diploma,Paid employee (private sector),2,"20,000 - 49,999 euros per year",2,2,2,3,2,4,3,4,4,2,4,3,4,3,4,4,4,4,4,4,3,2,2,2,4,2,2,2,2,2,2,3,25,25,25,50,25,75,50,75,75,25,75,50,75,50,75,75,75,75,75,75,50,25,25,25,75,25,25,25,25,25,25,50
diego__diego_795,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,795,diego_795,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Student,None,I prefer not to say,3,3,4,4,4,2,5,5,4,5,3,3,4,4,4,4,5,2,4,4,4,3,2,2,5,5,3,2,1,3,1,3,50,50,75,75,75,25,100,100,75,100,50,50,75,75,75,75,100,25,75,75,75,50,25,25,100,100,50,25,0,50,0,50
diego__diego_796,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,796,diego_796,40-59,Female,Spain,ES,1_5,FALSE,NA,40-59,Female,Spain,Master's degree,Paid employee (private sector),3,"More than 100,000 euros per year",1,2,4,4,2,4,4,4,1,4,3,4,4,4,2,5,5,4,3,3,4,4,4,3,3,5,3,4,4,5,3,3,0,25,75,75,25,75,75,75,0,75,50,75,75,75,25,100,100,75,50,50,75,75,75,50,50,100,50,75,75,100,50,50
diego__diego_797,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,797,diego_797,40-59,Female,Spain,ES,1_5,FALSE,NA,40-59,Female,Spain,Master's degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",4,3,3,4,4,4,3,3,4,4,3,4,3,4,3,4,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,75,50,50,75,75,75,50,50,75,75,50,75,50,75,50,75,25,50,25,25,25,25,25,25,25,25,0,25,25,25,25,25
diego__diego_798,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,798,diego_798,40-59,Male,Greece,GR,1_5,FALSE,NA,40-59,Male,Greece,Master's degree,Paid employee (public sector),3,"20,000 - 49,999 euros per year",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
diego__diego_799,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,799,diego_799,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Student,None,"20,000 - 49,999 euros per year",3,4,4,4,2,5,3,4,4,3,5,4,4,4,5,5,5,4,4,3,4,1,1,1,1,4,4,3,1,4,1,4,50,75,75,75,25,100,50,75,75,50,100,75,75,75,100,100,100,75,75,50,75,0,0,0,0,75,75,50,0,75,0,75
diego__diego_800,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,800,diego_800,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Master's degree,Not working (unemployed),None,"Less than 20,000 euros per year",3,4,4,4,5,4,3,4,3,4,4,3,4,4,5,4,3,4,2,3,4,3,3,4,3,5,4,4,5,4,4,3,50,75,75,75,100,75,50,75,50,75,75,50,75,75,100,75,50,75,25,50,75,50,50,75,50,100,75,75,100,75,75,50
diego__diego_801,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,801,diego_801,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Master's degree,Paid employee (private sector),None,"50,000 - 100,000 euros per year",5,3,2,4,4,2,2,3,4,4,3,2,3,5,2,3,5,4,4,4,2,1,1,1,2,4,4,4,1,4,1,4,100,50,25,75,75,25,25,50,75,75,50,25,50,100,25,50,100,75,75,75,25,0,0,0,25,75,75,75,0,75,0,75
diego__diego_802,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,802,diego_802,26-39,Male,Spain,ES,1_5,FALSE,NA,26-39,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",1,1,1,1,3,5,4,5,5,4,2,2,3,3,4,4,4,3,4,3,4,2,2,1,3,3,3,1,1,2,3,2,0,0,0,0,50,100,75,100,100,75,25,25,50,50,75,75,75,50,75,50,75,25,25,0,50,50,50,0,0,25,50,25
diego__diego_803,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,803,diego_803,40-59,Female,Italy,IT,1_5,FALSE,NA,40-59,Female,Italy,Master's degree,Self-employed,None,"20,000 - 49,999 euros per year",1,2,2,5,2,5,5,4,2,4,4,4,5,4,5,5,5,5,3,3,5,3,3,2,2,4,2,2,2,2,1,4,0,25,25,100,25,100,100,75,25,75,75,75,100,75,100,100,100,100,50,50,100,50,50,25,25,75,25,25,25,25,0,75
diego__diego_804,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,804,diego_804,18-25,Male,Greece,GR,1_5,FALSE,NA,18-25,Male,Greece,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",4,2,2,3,2,3,3,5,4,4,5,4,1,2,4,5,5,5,2,2,2,1,1,1,1,4,3,1,1,3,1,5,75,25,25,50,25,50,50,100,75,75,100,75,0,25,75,100,100,100,25,25,25,0,0,0,0,75,50,0,0,50,0,100
diego__diego_805,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,805,diego_805,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Student,None,"20,000 - 49,999 euros per year",3,3,4,3,4,4,5,4,4,3,4,4,5,4,4,5,5,3,4,3,4,2,3,5,2,5,5,3,2,4,1,4,50,50,75,50,75,75,100,75,75,50,75,75,100,75,75,100,100,50,75,50,75,25,50,100,25,100,100,50,25,75,0,75
diego__diego_806,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,806,diego_806,40-59,Female,Spain,ES,1_5,FALSE,NA,40-59,Female,Spain,PhD,Paid employee (public sector),1,"20,000 - 49,999 euros per year",2,3,3,3,4,5,5,5,4,5,5,5,5,5,4,5,5,4,4,4,5,3,3,3,4,4,3,4,2,3,2,4,25,50,50,50,75,100,100,100,75,100,100,100,100,100,75,100,100,75,75,75,100,50,50,50,75,75,50,75,25,50,25,75
diego__diego_807,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,807,diego_807,40-59,Female,Greece,GR,1_5,FALSE,NA,40-59,Female,Greece,PhD,Paid employee (public sector),None,"Less than 20,000 euros per year",1,1,2,3,1,4,4,5,3,4,4,2,4,4,5,5,5,2,2,2,3,2,2,1,3,3,4,1,2,3,1,5,0,0,25,50,0,75,75,100,50,75,75,25,75,75,100,100,100,25,25,25,50,25,25,0,50,50,75,0,25,50,0,100
diego__diego_808,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,808,diego_808,40-59,Female,Italy,IT,1_5,FALSE,NA,40-59,Female,Italy,Master's degree,Self-employed,None,I prefer not to say,3,2,4,4,3,3,3,4,4,4,5,4,3,4,4,4,4,2,4,4,3,2,2,3,4,3,4,3,3,3,2,4,50,25,75,75,50,50,50,75,75,75,100,75,50,75,75,75,75,25,75,75,50,25,25,50,75,50,75,50,50,50,25,75
diego__diego_809,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,809,diego_809,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Vocational training,Paid employee (private sector),2,"Less than 20,000 euros per year",2,1,5,4,3,4,2,5,4,3,5,3,4,4,4,5,4,3,4,3,4,2,4,4,4,4,3,2,1,3,2,5,25,0,100,75,50,75,25,100,75,50,100,50,75,75,75,100,75,50,75,50,75,25,75,75,75,75,50,25,0,50,25,100
diego__diego_810,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,810,diego_810,26-39,Female,Italy,IT,1_5,FALSE,NA,26-39,Female,Italy,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",4,4,3,4,2,3,2,4,4,3,4,2,4,5,4,4,5,2,3,3,2,3,2,2,2,4,4,2,2,2,1,2,75,75,50,75,25,50,25,75,75,50,75,25,75,100,75,75,100,25,50,50,25,50,25,25,25,75,75,25,25,25,0,25
diego__diego_811,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,811,diego_811,26-39,Male,Greece,GR,1_5,FALSE,NA,26-39,Male,Greece,Master's degree,Self-employed,1,"20,000 - 49,999 euros per year",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,4,5,5,5,1,2,1,2,5,5,3,1,5,2,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,25,25,75,100,100,100,0,25,0,25,100,100,50,0,100,25,100
diego__diego_812,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,812,diego_812,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Undergraduate (Bachelor's) degree,Self-employed,2,"20,000 - 49,999 euros per year",1,2,2,3,2,4,3,5,3,3,4,2,3,4,4,4,4,3,3,3,2,2,2,2,3,3,2,3,2,2,2,3,0,25,25,50,25,75,50,100,50,50,75,25,50,75,75,75,75,50,50,50,25,25,25,25,50,50,25,50,25,25,25,50
diego__diego_813,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,813,diego_813,40-59,Female,Spain,ES,1_5,FALSE,NA,40-59,Female,Spain,Secondary or high school diploma,Paid employee (private sector),2,"Less than 20,000 euros per year",3,2,4,4,2,3,3,4,4,4,5,3,1,1,3,3,4,3,5,4,3,4,3,1,3,2,2,1,1,1,1,3,50,25,75,75,25,50,50,75,75,75,100,50,0,0,50,50,75,50,100,75,50,75,50,0,50,25,25,0,0,0,0,50
diego__diego_814,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,814,diego_814,26-39,Male,Spain,ES,1_5,FALSE,NA,26-39,Male,Spain,Master's degree,Self-employed,1,"20,000 - 49,999 euros per year",4,4,2,2,4,1,1,4,4,3,4,4,2,3,4,4,4,4,5,5,2,2,2,3,4,2,2,1,1,2,2,4,75,75,25,25,75,0,0,75,75,50,75,75,25,50,75,75,75,75,100,100,25,25,25,50,75,25,25,0,0,25,25,75
diego__diego_815,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,815,diego_815,40-59,Male,Greece,GR,1_5,FALSE,NA,40-59,Male,Greece,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"Less than 20,000 euros per year",4,3,3,4,3,4,4,5,4,4,5,3,3,4,4,4,5,4,3,3,4,2,2,3,3,5,3,3,3,4,2,4,75,50,50,75,50,75,75,100,75,75,100,50,50,75,75,75,100,75,50,50,75,25,25,50,50,100,50,50,50,75,25,75
diego__diego_816,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,816,diego_816,40-59,Female,Italy,IT,1_5,FALSE,NA,40-59,Female,Italy,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",4,4,4,4,4,2,3,4,3,3,3,4,4,4,4,4,4,3,4,4,3,2,2,3,3,4,3,3,3,4,4,4,75,75,75,75,75,25,50,75,50,50,50,75,75,75,75,75,75,50,75,75,50,25,25,50,50,75,50,50,50,75,75,75
diego__diego_817,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,817,diego_817,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"50,000 - 100,000 euros per year",2,2,3,3,1,4,3,4,4,4,3,2,4,4,3,4,4,3,3,3,4,2,4,4,2,4,4,4,2,3,4,4,25,25,50,50,0,75,50,75,75,75,50,25,75,75,50,75,75,50,50,50,75,25,75,75,25,75,75,75,25,50,75,75
diego__diego_818,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,818,diego_818,26-39,Female,Spain,ES,1_5,FALSE,NA,26-39,Female,Spain,Master's degree,Student,1,"20,000 - 49,999 euros per year",2,2,4,4,2,2,3,4,4,3,4,4,4,4,5,4,4,4,4,3,3,4,3,2,3,4,2,2,4,2,3,5,25,25,75,75,25,25,50,75,75,50,75,75,75,75,100,75,75,75,75,50,50,75,50,25,50,75,25,25,75,25,50,100
diego__diego_819,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,819,diego_819,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Master's degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",2,1,5,3,1,4,3,5,4,5,1,3,5,3,4,3,4,2,2,2,4,1,1,1,1,5,4,1,1,1,1,1,25,0,100,50,0,75,50,100,75,100,0,50,100,50,75,50,75,25,25,25,75,0,0,0,0,100,75,0,0,0,0,0
diego__diego_820,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,820,diego_820,40-59,Female,Spain,ES,1_5,FALSE,NA,40-59,Female,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",1,1,2,4,1,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,2,2,1,2,4,2,2,2,2,2,4,0,0,25,75,0,75,75,75,75,75,75,75,25,75,75,75,75,25,75,75,75,25,25,0,25,75,25,25,25,25,25,75
diego__diego_821,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,821,diego_821,26-39,Male,Spain,ES,1_5,FALSE,NA,26-39,Male,Spain,Master's degree,Paid employee (private sector),None,"50,000 - 100,000 euros per year",5,3,2,4,4,3,2,4,4,5,4,4,4,4,4,4,4,4,4,4,2,3,3,2,3,5,4,3,2,4,3,4,100,50,25,75,75,50,25,75,75,100,75,75,75,75,75,75,75,75,75,75,25,50,50,25,50,100,75,50,25,75,50,75
diego__diego_822,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,822,diego_822,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Master's degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",4,3,5,4,3,4,4,2,4,4,3,5,4,4,2,5,4,5,3,2,4,4,4,3,4,3,5,4,4,3,4,4,75,50,100,75,50,75,75,25,75,75,50,100,75,75,25,100,75,100,50,25,75,75,75,50,75,50,100,75,75,50,75,75
diego__diego_823,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,823,diego_823,26-39,Male,Spain,ES,1_5,FALSE,NA,26-39,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"20,000 - 49,999 euros per year",1,3,2,3,1,4,2,4,4,2,4,2,2,4,4,4,5,3,4,4,5,3,4,2,2,4,3,1,1,1,1,4,0,50,25,50,0,75,25,75,75,25,75,25,25,75,75,75,100,50,75,75,100,50,75,25,25,75,50,0,0,0,0,75
diego__diego_824,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,824,diego_824,40-59,Male,Greece,GR,1_5,FALSE,NA,40-59,Male,Greece,Master's degree,Self-employed,2,"Less than 20,000 euros per year",2,4,3,4,2,4,4,3,3,5,4,2,3,4,5,5,5,3,2,2,3,3,1,1,1,5,4,1,1,1,1,1,25,75,50,75,25,75,75,50,50,100,75,25,50,75,100,100,100,50,25,25,50,50,0,0,0,100,75,0,0,0,0,0
diego__diego_825,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,825,diego_825,40-59,Female,Italy,IT,1_5,FALSE,NA,40-59,Female,Italy,Master's degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",4,4,4,4,4,4,4,4,4,3,2,4,1,3,3,4,3,4,2,3,4,4,3,2,4,4,4,4,4,4,4,4,75,75,75,75,75,75,75,75,75,50,25,75,0,50,50,75,50,75,25,50,75,75,50,25,75,75,75,75,75,75,75,75
diego__diego_826,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,826,diego_826,40-59,Male,Italy,IT,1_5,FALSE,NA,40-59,Male,Italy,Master's degree,Paid employee (private sector),2,"50,000 - 100,000 euros per year",4,3,4,3,2,5,4,5,4,3,4,3,5,4,3,4,4,5,4,3,4,5,4,3,5,4,3,4,3,5,4,3,75,50,75,50,25,100,75,100,75,50,75,50,100,75,50,75,75,100,75,50,75,100,75,50,100,75,50,75,50,100,75,50
