integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,participant_key,dataset_source,n_source_rows,n_distinct_surveys,source_survey,source_file,prolific_id,identification_code,reference_year_model,year_birth_raw_clean,age_raw_clean,gender_raw_clean,country_raw_clean,country_code_raw_clean,country_birth_raw_clean,nationality_raw_clean,ethnicity_raw_clean,language_raw_clean,student_status_raw_clean,city_size_raw_clean,climate_zone_raw_clean,household_type_raw_clean,tenure_raw_clean,education_raw_clean,employment_raw_clean,num_children_raw_clean,health_raw_clean,income_raw_clean,travel_distance_raw_clean,travel_time_raw_clean,work_from_home_raw_clean,travel_role_raw_clean,vote_raw_clean,political_left_right_raw_clean,self_classification_raw_clean,energy_efficiency_goal_raw_clean,climate_awareness_raw_clean,energy_transition_awareness_raw_clean,renovation_role_raw_clean,household_decision_raw_clean,year_birth_model,age_model,age_model_is_approximate,age_group_model,gender_model,education_model,education_tfm_model,employment_model,student_status_model,city_size_model,tenure_model,tenure_tfm_model,health_condition_model,work_from_home_model,income_model,num_children_model,country_model,country_model_grouped,country_region_model,country_birth_model,nationality_model,ethnicity_model,language_model,climate_zone_model,household_type_model,travel_role_model,renovation_role_model,household_decision_model,vote_status_declared,voted_observed,political_left_right_model,political_block_model,self_classification_model,energy_efficiency_goal_0_100,climate_awareness_0_100,energy_transition_awareness_0_100,travel_distance_model,travel_time_model,year_birth_conflict,age_conflict,gender_conflict,education_conflict,employment_conflict,student_status_conflict,country_conflict,country_birth_conflict,nationality_conflict,ethnicity_conflict,income_conflict,vote_conflict
1034,RENOVISOR,EUROPE,1034,rv__rv_noid_decision_766,rv_noid_decision_766,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,NA,NA,2026,1985,NA,Male.,ES – Spain,ES,NA,NA,NA,NA,NA,Village: Less than 1 000 inhabitants.,1: Subtropical Climates - Maritime.,Traditional family: Household composed of the parents and and one or two children.,One or more members of the household own the home with an outstanding mortgage.,"Vocational training (e.g. technical training, professional certificates).",Full time employed.,NA,Νone of the above.,NA,60,50,"No, almost never.",Solo Driver.,I usually vote for pro-independence or regionalist parties.,0,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",75,100,75,"I’ve already done the basic upgrades, and now I’m looking for advanced ways to reach peak energy performance and future-proof my home.",One person (usually me) does the research and then discusses it with the others.,1985,41,TRUE,40_59,male,medium,non_university,employed,unknown,rural_small,owner_with_mortgage,Homeowner with mortgage,unknown,no,unknown,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,1 subtropical climates maritime,traditional family household composed of the parents and and one or two children,solo driver,i ve already done the basic upgrades and now i m looking for advanced ways to reach peak energy performance and future proof my home,one person usually me does the research and then discusses it with the others,voter,1,0,extreme_left,influencer,75,100,75,60,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1035,RENOVISOR,EUROPE,1035,rv__rv_noid_decision_767,rv_noid_decision_767,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,NA,NA,2026,1967 | giltz,NA,Male.,ES – Spain,ES,NA,NA,NA,NA,NA,Town: 10 000 to 50 000 inhabitants.,1: Subtropical Climates - Maritime.,Dual Income No Kids: Household composed of two adults without children.,One or more members of the household own the home outright (no mortgage).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Full time employed.,NA,Νone of the above.,NA,8,40,"No, almost never.",Solo Driver.,I usually switch my vote depending on the candidate/program or the type of election.,10,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",80,100,85,"I want to minimise my energy consumption as much as possible to reduce my environmental impact, even if it does not lead to immediate financial savings.",One person (usually me) does the research and then discusses it with the others.,NA,NA,FALSE,unknown,male,high,university,employed,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,unknown,no,unknown,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,1 subtropical climates maritime,dual income no kids household composed of two adults without children,solo driver,i want to minimise my energy consumption as much as possible to reduce my environmental impact even if it does not lead to immediate financial savings,one person usually me does the research and then discusses it with the others,uncertain,NA,10,extreme_left,influencer,80,100,85,8,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1036,RENOVISOR,EUROPE,1036,rv__rv_noid_decision_768,rv_noid_decision_768,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,NA,NA,2026,1977,NA,Female.,ES – Spain,ES,NA,NA,NA,NA,NA,Small town: 1 000 to 10 000 inhabitants.,8: Cold Climates - Maritime.,Dual Income No Kids: Household composed of two adults without children.,One or more members of the household own the home outright (no mortgage).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Full time employed.,NA,Νone of the above.,NA,1,60,"No, almost never.",Solo Driver.,I usually vote for national parties.,11,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",78,100,78,"I want to minimise my energy consumption as much as possible to reduce my environmental impact, even if it does not lead to immediate financial savings.",One person (usually me) does the research and then discusses it with the others.,1977,49,TRUE,40_59,female,high,university,employed,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,unknown,no,unknown,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,8 cold climates maritime,dual income no kids household composed of two adults without children,solo driver,i want to minimise my energy consumption as much as possible to reduce my environmental impact even if it does not lead to immediate financial savings,one person usually me does the research and then discusses it with the others,voter,1,11,extreme_left,activist,78,100,78,1,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1037,RENOVISOR,EUROPE,1037,rv__rv_noid_decision_769,rv_noid_decision_769,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,NA,NA,2026,1965,NA,Female.,ES – Spain,ES,NA,NA,NA,NA,NA,Small city: 50 000 to 250 000 inhabitants.,1: Subtropical Climates - Maritime.,Single parenthood: Household composed of a parent and its children.,One or more members of the household own the home outright (no mortgage).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Self-employed.,NA,Νone of the above.,NA,15,2,"Yes, most of the time.",Solo Driver.,I usually switch my vote depending on the candidate/program or the type of election.,25,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",71,100,73,"I’ve already done the basic upgrades, and now I’m looking for advanced ways to reach peak energy performance and future-proof my home.",I usually take the lead in decision-making.,1965,61,TRUE,60_plus,female,high,university,self_employed,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,unknown,yes,unknown,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,1 subtropical climates maritime,single parenthood household composed of a parent and its children,solo driver,i ve already done the basic upgrades and now i m looking for advanced ways to reach peak energy performance and future proof my home,i usually take the lead in decision making,uncertain,NA,25,left,influencer,71,100,73,15,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1038,RENOVISOR,EUROPE,1038,rv__rv_noid_decision_770,rv_noid_decision_770,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,NA,NA,2026,1966 | cm966,NA,Male.,ES – Spain,ES,NA,NA,NA,NA,NA,Small city: 50 000 to 250 000 inhabitants.,1: Subtropical Climates - Maritime.,Uni-personal household: Household composed of one individual.,One or more members of the household own the home outright (no mortgage).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Full time employed.,NA,Νone of the above.,NA,6,30,"No, almost never.",Licensed Passenger.,I usually switch my vote depending on the candidate/program or the type of election.,20,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",80,100,100,I would like to start a renovation process but it’s almost impossible to mobilise my neighborhood.,I live alone.,NA,NA,FALSE,unknown,male,high,university,employed,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,unknown,no,unknown,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,1 subtropical climates maritime,uni personal household household composed of one individual,licensed passenger,i would like to start a renovation process but it s almost impossible to mobilise my neighborhood,i live alone,uncertain,NA,20,left,influencer,80,100,100,6,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1039,RENOVISOR,EUROPE,1039,rv__rv_noid_decision_771,rv_noid_decision_771,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,NA,NA,2026,1982,NA,Male.,ES – Spain,ES,NA,NA,NA,NA,NA,Medium city: 250 000 to 500 000 inhabitants.,4: Temperate Climates - Maritime.,Traditional family: Household composed of the parents and and one or two children.,One or more members of the household own the home with an outstanding mortgage.,"University degree or above (e.g. bachelor’s, master’s, PhD).",Full time employed.,NA,Νone of the above.,NA,15,20,"No, almost never.",Solo Driver.,"I usually do not vote, vote blank or cast a null vote.",10,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",95,95,80,"I’ve already done the basic upgrades, and now I’m looking for advanced ways to reach peak energy performance and future-proof my home.",One person (usually me) does the research and then discusses it with the others.,1982,44,TRUE,40_59,male,high,university,employed,unknown,rural_small,owner_with_mortgage,Homeowner with mortgage,unknown,no,unknown,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,4 temperate climates maritime,traditional family household composed of the parents and and one or two children,solo driver,i ve already done the basic upgrades and now i m looking for advanced ways to reach peak energy performance and future proof my home,one person usually me does the research and then discusses it with the others,abstainer,0,10,extreme_left,activist,95,95,80,15,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1040,RENOVISOR,EUROPE,1040,rv__rv_noid_decision_772,rv_noid_decision_772,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,NA,NA,2026,1977,NA,Male.,ES – Spain,ES,NA,NA,NA,NA,NA,Town: 10 000 to 50 000 inhabitants.,3: Subtropical Climates - Continental.,Traditional family: Household composed of the parents and and one or two children.,One or more members of the household own the home with an outstanding mortgage.,"University degree or above (e.g. bachelor’s, master’s, PhD).",Full time employed.,NA,Νone of the above.,NA,10,40,"Yes, sometimes on an irregular schedule.",Solo Driver.,I usually switch my vote depending on the candidate/program or the type of election.,23,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",100,100,74,I would like to start a renovation process but it’s almost impossible to mobilise my neighborhood.,One person (usually me) does the research and then discusses it with the others.,1977,49,TRUE,40_59,male,high,university,employed,unknown,rural_small,owner_with_mortgage,Homeowner with mortgage,unknown,yes,unknown,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,3 subtropical climates continental,traditional family household composed of the parents and and one or two children,solo driver,i would like to start a renovation process but it s almost impossible to mobilise my neighborhood,one person usually me does the research and then discusses it with the others,uncertain,NA,23,left,influencer,100,100,74,10,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1041,RENOVISOR,EUROPE,1041,rv__rv_noid_decision_773,rv_noid_decision_773,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,NA,NA,2026,1965 | ANC65,NA,Female.,ES – Spain,ES,NA,NA,NA,NA,NA,Small city: 50 000 to 250 000 inhabitants.,1: Subtropical Climates - Maritime.,Uni-personal household: Household composed of one individual.,One or more members of the household own the home outright (no mortgage).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Full time employed.,NA,Νone of the above.,NA,1,30,"No, almost never.",Solo Driver.,I usually switch my vote depending on the candidate/program or the type of election.,NA,I am more likely to invest if it helps reduce my environmental impact.,76,100,NA,I would like to start a renovation process but it’s almost impossible to mobilise my neighborhood.,I live alone.,NA,NA,FALSE,unknown,female,high,university,employed,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,unknown,no,unknown,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,1 subtropical climates maritime,uni personal household household composed of one individual,solo driver,i would like to start a renovation process but it s almost impossible to mobilise my neighborhood,i live alone,uncertain,NA,NA,unknown,activist,76,100,NA,1,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1042,RENOVISOR,EUROPE,1042,rv__rv_noid_decision_774,rv_noid_decision_774,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,NA,NA,2026,1988 | EIO88,NA,Female.,ES – Spain,ES,NA,NA,NA,NA,NA,Town: 10 000 to 50 000 inhabitants.,4: Temperate Climates - Maritime.,Traditional family: Household composed of the parents and and one or two children.,One or more members of the household own the home with an outstanding mortgage.,"University degree or above (e.g. bachelor’s, master’s, PhD).",Full time employed.,NA,Νone of the above.,NA,35,90,"No, almost never.",Solo Driver.,I usually vote for pro-independence or regionalist parties.,31,I am more likely to invest if it helps reduce my environmental impact.,70,100,NA,"I’ve already done the basic upgrades, and now I’m looking for advanced ways to reach peak energy performance and future-proof my home.",Different household members have veto power or primary decision-making authority over specific aspects.,NA,NA,FALSE,unknown,female,high,university,employed,unknown,rural_small,owner_with_mortgage,Homeowner with mortgage,unknown,no,unknown,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,4 temperate climates maritime,traditional family household composed of the parents and and one or two children,solo driver,i ve already done the basic upgrades and now i m looking for advanced ways to reach peak energy performance and future proof my home,different household members have veto power or primary decision making authority over specific aspects,voter,1,31,left,activist,70,100,NA,35,90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1043,RENOVISOR,EUROPE,1043,rv__rv_noid_decision_775,rv_noid_decision_775,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,NA,NA,2026,1993,NA,Male.,ES – Spain,ES,NA,NA,NA,NA,NA,Small city: 50 000 to 250 000 inhabitants.,8: Cold Climates - Maritime.,Dual Income No Kids: Household composed of two adults without children.,One or more members of the household own the home outright (no mortgage).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Part-time employed.,NA,Νone of the above.,NA,40,150,"Yes, sometimes on a regular schedule.",Solo Driver.,"I usually do not vote, vote blank or cast a null vote.",0,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",80,100,85,I would like to start a renovation process but it’s almost impossible to mobilise my neighborhood.,I usually take the lead in decision-making.,1993,33,TRUE,18_39,male,high,university,employed,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,unknown,yes,unknown,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,8 cold climates maritime,dual income no kids household composed of two adults without children,solo driver,i would like to start a renovation process but it s almost impossible to mobilise my neighborhood,i usually take the lead in decision making,abstainer,0,0,extreme_left,activist,80,100,85,40,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
