stage_dimension_id,participant_id,stage,technology,dimension_key,dimension,n_determinants_linked,n_determinants_filled,n_determinants_missing
1582,PROLIFIC_6136cb52db0f1cb2262bbf5d,La conoce / la consideraría,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
1583,PROLIFIC_6136cb52db0f1cb2262bbf5d,La conoce / la consideraría,Sistemas inteligentes del hogar,PHYSIOLOGICAL,Materialidad,2,2,0
1584,PROLIFIC_692479671925a3943fce7055,La conoce / la consideraría,Bomba de calor,FINANCIAL,Seguridad financiera,5,4,1
1585,PROLIFIC_692479671925a3943fce7055,La conoce / la consideraría,Bomba de calor,MEANING,Significado,2,2,0
1586,PROLIFIC_5fe328a0a53c57f645dc0b19,La conoce / la consideraría,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
1587,PROLIFIC_5fe328a0a53c57f645dc0b19,La conoce / la consideraría,Medidas de microeficiencia,MEANING,Significado,2,2,0
1588,PROLIFIC_6679a3da51eabfa768a8f350,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1589,PROLIFIC_6679a3da51eabfa768a8f350,La conoce / la consideraría,Renovación de envolvente,SECURITY,Seguridad,4,4,0
1590,PROLIFIC_6679a3da51eabfa768a8f350,La conoce / la consideraría,Renovación de envolvente,COMPETENCE,Competencia,5,5,0
1591,PROLIFIC_6605852ff5914c22f592a372,La conoce / la consideraría,Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
1592,PROLIFIC_6605852ff5914c22f592a372,La conoce / la consideraría,Bomba de calor,PHYSIOLOGICAL,Materialidad,2,2,0
1593,PROLIFIC_6605852ff5914c22f592a372,La conoce / la consideraría,Bomba de calor,MEANING,Significado,2,2,0
1594,PROLIFIC_69b1d8fe4b310c4186bcbbcc,La conoce / la consideraría,Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1595,PROLIFIC_69b1d8fe4b310c4186bcbbcc,La conoce / la consideraría,Almacenamiento energético,COMPETENCE,Competencia,5,5,0
1596,PROLIFIC_69b1d8fe4b310c4186bcbbcc,La conoce / la consideraría,Almacenamiento energético,AUTONOMY,Autonomía,4,4,0
1597,PROLIFIC_5fbbc75f884010d82bf37532,La conoce / la consideraría,Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,2,2,0
1598,PROLIFIC_5fbbc75f884010d82bf37532,La conoce / la consideraría,Sistema de refrigeración,POPULARITY,Popularidad,2,2,0
1599,PROLIFIC_69b0772afa3b7617ecf290d8,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1600,PROLIFIC_69b0772afa3b7617ecf290d8,La conoce / la consideraría,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
1601,PROLIFIC_697b30411f746b578812b981,La conoce / la consideraría,Renovación de envolvente,SECURITY,Seguridad,4,4,0
1602,PROLIFIC_697b30411f746b578812b981,La conoce / la consideraría,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
1603,PROLIFIC_697b30411f746b578812b981,La conoce / la consideraría,Renovación de envolvente,MEANING,Significado,2,2,0
1604,PROLIFIC_63b3377ca1ccdfc7cc567503,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1605,PROLIFIC_63b3377ca1ccdfc7cc567503,La conoce / la consideraría,Renovación de envolvente,SECURITY,Seguridad,4,4,0
1606,PROLIFIC_63b3377ca1ccdfc7cc567503,La conoce / la consideraría,Renovación de envolvente,COMPETENCE,Competencia,5,5,0
1607,PROLIFIC_69809ce77983b24e7e0729b4,La conoce / la consideraría,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
1608,PROLIFIC_69809ce77983b24e7e0729b4,La conoce / la consideraría,Vehículo eléctrico,AUTONOMY,Autonomía,4,4,0
1609,PROLIFIC_69809ce77983b24e7e0729b4,La conoce / la consideraría,Vehículo eléctrico,MEANING,Significado,2,2,0
1610,PROLIFIC_699e007dc8f8cbd074222f56,La conoce / la consideraría,Sistema de refrigeración,FINANCIAL,Seguridad financiera,5,5,0
1611,PROLIFIC_699e007dc8f8cbd074222f56,La conoce / la consideraría,Sistema de refrigeración,SECURITY,Seguridad,4,4,0
1612,PROLIFIC_654e38a9bd1961e9942af916,La conoce / la consideraría,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
1613,PROLIFIC_654e38a9bd1961e9942af916,La conoce / la consideraría,Vehículo eléctrico,SECURITY,Seguridad,4,4,0
1614,PROLIFIC_65410ad762a7e3c570b6273c,La conoce / la consideraría,Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,2,2,0
1615,PROLIFIC_65410ad762a7e3c570b6273c,La conoce / la consideraría,Sistema de refrigeración,RELATEDNESS,Vinculación,5,5,0
1616,PROLIFIC_65410ad762a7e3c570b6273c,La conoce / la consideraría,Sistema de refrigeración,MEANING,Significado,2,2,0
1617,CODE_MO125,La conoce / la consideraría,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
1618,CODE_MO125,La conoce / la consideraría,Cambio de tarifa eléctrica,COMPETENCE,Competencia,5,4,1
1619,CODE_MO125,La conoce / la consideraría,Cambio de tarifa eléctrica,STIMULATION,Estímulo,3,3,0
1620,CODE_DGC00,La conoce / la consideraría,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,3,2
1621,CODE_HL990,La conoce / la consideraría,Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1622,CODE_HL990,La conoce / la consideraría,Almacenamiento energético,AUTONOMY,Autonomía,4,4,0
1623,CODE_aal81,La conoce / la consideraría,Bomba de calor,PHYSIOLOGICAL,Materialidad,2,2,0
1624,CODE_aal81,La conoce / la consideraría,Bomba de calor,MEANING,Significado,2,2,0
1625,406,La conoce / la consideraría,Calefacción fósil o biomasa,AUTONOMY,Autonomía,4,4,0
1626,CODE_GAC00,La conoce / la consideraría,Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1627,CODE_GAC00,La conoce / la consideraría,Almacenamiento energético,COMPETENCE,Competencia,5,5,0
1628,CODE_GAC00,La conoce / la consideraría,Almacenamiento energético,PHYSIOLOGICAL,Materialidad,2,2,0
1629,408,La conoce / la consideraría,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,3,2
1630,CODE_TE996,La conoce / la consideraría,Bomba de calor,AUTONOMY,Autonomía,4,4,0
1631,CODE_TE996,La conoce / la consideraría,Bomba de calor,PHYSIOLOGICAL,Materialidad,2,2,0
1632,CODE_eoclr,La conoce / la consideraría,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,3,2
1633,CODE_eoclr,La conoce / la consideraría,Cambio de tarifa eléctrica,AUTONOMY,Autonomía,4,3,1
1634,CODE_eoclr,La conoce / la consideraría,Cambio de tarifa eléctrica,MEANING,Significado,2,2,0
1635,CODE_CEB83,La conoce / la consideraría,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
1636,CODE_CEB83,La conoce / la consideraría,Electrodomésticos eficientes,PHYSIOLOGICAL,Materialidad,2,2,0
1637,CODE_CEB83,La conoce / la consideraría,Electrodomésticos eficientes,RELATEDNESS,Vinculación,5,5,0
1638,PROLIFIC_6a229a11e392c08625a712bd,"No la conoce, pero le genera curiosidad",Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
1639,PROLIFIC_69249f2bf89992510c44179e,"No la conoce, pero le genera curiosidad",Comunidad energética,FINANCIAL,Seguridad financiera,5,5,0
1640,PROLIFIC_69249f2bf89992510c44179e,"No la conoce, pero le genera curiosidad",Comunidad energética,RELATEDNESS,Vinculación,5,5,0
1641,PROLIFIC_69249f2bf89992510c44179e,"No la conoce, pero le genera curiosidad",Comunidad energética,MEANING,Significado,2,2,0
1642,PROLIFIC_69864a7ee88ba6c6a6f798fc,"No la conoce, pero le genera curiosidad",Sistema de refrigeración,FINANCIAL,Seguridad financiera,5,4,1
1643,PROLIFIC_69864a7ee88ba6c6a6f798fc,"No la conoce, pero le genera curiosidad",Sistema de refrigeración,SECURITY,Seguridad,4,2,2
1644,CODE_6a1d9,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
1645,CODE_6a1d9,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,PHYSIOLOGICAL,Materialidad,2,2,0
1646,CODE_6a1d9,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,STIMULATION,Estímulo,3,3,0
1647,PROLIFIC_5aeb24e22bd17300018779f2,"No la conoce, pero le genera curiosidad",Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
1648,PROLIFIC_5aeb24e22bd17300018779f2,"No la conoce, pero le genera curiosidad",Cambio de tarifa eléctrica,COMPETENCE,Competencia,5,5,0
1649,PROLIFIC_5aeb24e22bd17300018779f2,"No la conoce, pero le genera curiosidad",Cambio de tarifa eléctrica,AUTONOMY,Autonomía,4,4,0
1650,PROLIFIC_6597f6dc6f784e1f69bfadfa,"No la conoce, pero le genera curiosidad",Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
1651,PROLIFIC_6597f6dc6f784e1f69bfadfa,"No la conoce, pero le genera curiosidad",Cambio de tarifa eléctrica,SECURITY,Seguridad,4,4,0
1652,PROLIFIC_6597f6dc6f784e1f69bfadfa,"No la conoce, pero le genera curiosidad",Cambio de tarifa eléctrica,STIMULATION,Estímulo,3,3,0
1653,PROLIFIC_698b10e112e204e2d1f0c126,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,5,0
1654,PROLIFIC_698b10e112e204e2d1f0c126,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,COMPETENCE,Competencia,5,5,0
1655,PROLIFIC_698b10e112e204e2d1f0c126,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,PHYSIOLOGICAL,Materialidad,2,2,0
1656,PROLIFIC_6a22e126f41c2f91aaf90b28,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1657,PROLIFIC_6a22e126f41c2f91aaf90b28,"No la conoce, pero le genera curiosidad",Almacenamiento energético,AUTONOMY,Autonomía,4,4,0
1658,PROLIFIC_6a22e126f41c2f91aaf90b28,"No la conoce, pero le genera curiosidad",Almacenamiento energético,MEANING,Significado,2,2,0
1659,PROLIFIC_697b4452d0057be21360d8d6,"No la conoce, pero le genera curiosidad",Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1660,PROLIFIC_604dedd2805fe682c5bc51c0,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,FINANCIAL,Seguridad financiera,5,5,0
1661,PROLIFIC_604dedd2805fe682c5bc51c0,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,SECURITY,Seguridad,4,4,0
1662,PROLIFIC_604dedd2805fe682c5bc51c0,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,AUTONOMY,Autonomía,4,4,0
1663,PROLIFIC_5d1f54b95538e6001a843293,"No la conoce, pero le genera curiosidad",Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1664,PROLIFIC_5d1f54b95538e6001a843293,"No la conoce, pero le genera curiosidad",Kits solares de balcón,AUTONOMY,Autonomía,4,4,0
1665,PROLIFIC_5d1f54b95538e6001a843293,"No la conoce, pero le genera curiosidad",Kits solares de balcón,PHYSIOLOGICAL,Materialidad,2,2,0
1666,PROLIFIC_69a6fd75a40ab271c0a54fd7,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
1667,PROLIFIC_69a6fd75a40ab271c0a54fd7,"No la conoce, pero le genera curiosidad",Bomba de calor,COMPETENCE,Competencia,5,5,0
1668,PROLIFIC_69a6fd75a40ab271c0a54fd7,"No la conoce, pero le genera curiosidad",Bomba de calor,MEANING,Significado,2,2,0
1669,PROLIFIC_69932173fe3deef35c4f7e70,"No la conoce, pero le genera curiosidad",Comunidad energética,SECURITY,Seguridad,4,1,3
1670,PROLIFIC_69edcc3c9f52558843ab7d99,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
1671,PROLIFIC_69edcc3c9f52558843ab7d99,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,COMPETENCE,Competencia,5,5,0
1672,PROLIFIC_69edcc3c9f52558843ab7d99,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
1673,PROLIFIC_6a229976e46891722ff3f05f,"No la conoce, pero le genera curiosidad",Comunidad energética,STIMULATION,Estímulo,3,3,0
1674,PROLIFIC_6a229976e46891722ff3f05f,"No la conoce, pero le genera curiosidad",Comunidad energética,MEANING,Significado,2,2,0
1675,PROLIFIC_69eca1e06533d42ff1306a24,"No la conoce, pero le genera curiosidad",Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1676,PROLIFIC_69eca1e06533d42ff1306a24,"No la conoce, pero le genera curiosidad",Kits solares de balcón,AUTONOMY,Autonomía,4,4,0
1677,PROLIFIC_69eca1e06533d42ff1306a24,"No la conoce, pero le genera curiosidad",Kits solares de balcón,MEANING,Significado,2,2,0
1678,22,"No la conoce, pero le genera curiosidad",Bomba de calor,COMPETENCE,Competencia,5,5,0
1679,22,"No la conoce, pero le genera curiosidad",Bomba de calor,RELATEDNESS,Vinculación,5,5,0
1680,22,"No la conoce, pero le genera curiosidad",Bomba de calor,MEANING,Significado,2,2,0
1681,PROLIFIC_69d763affd0080c0bffcd367,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
1682,PROLIFIC_69d763affd0080c0bffcd367,"No la conoce, pero le genera curiosidad",Bomba de calor,PHYSIOLOGICAL,Materialidad,2,2,0
1683,PROLIFIC_6103a3ece71ab061d5624402,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
1684,PROLIFIC_6103a3ece71ab061d5624402,"No la conoce, pero le genera curiosidad",Bomba de calor,SECURITY,Seguridad,4,4,0
1685,PROLIFIC_6103a3ece71ab061d5624402,"No la conoce, pero le genera curiosidad",Bomba de calor,PHYSIOLOGICAL,Materialidad,2,2,0
1686,PROLIFIC_69e213021f9224d147d5908b,"No la conoce, pero le genera curiosidad",Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1687,PROLIFIC_69e213021f9224d147d5908b,"No la conoce, pero le genera curiosidad",Renovación de envolvente,SECURITY,Seguridad,4,4,0
1688,PROLIFIC_69e213021f9224d147d5908b,"No la conoce, pero le genera curiosidad",Renovación de envolvente,MEANING,Significado,2,2,0
1689,PROLIFIC_672b6f50809e58bcc13a57b4,"No la conoce, pero le genera curiosidad",Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1690,PROLIFIC_672b6f50809e58bcc13a57b4,"No la conoce, pero le genera curiosidad",Kits solares de balcón,PHYSIOLOGICAL,Materialidad,2,2,0
1691,PROLIFIC_699776549800aa3b0399d642,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
1692,PROLIFIC_699776549800aa3b0399d642,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,SECURITY,Seguridad,4,4,0
1693,PROLIFIC_699776549800aa3b0399d642,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
1694,PROLIFIC_6a229862a12b21ee07229d8a,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,4,1
1695,PROLIFIC_6a229862a12b21ee07229d8a,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,SECURITY,Seguridad,4,4,0
1696,PROLIFIC_6a229862a12b21ee07229d8a,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,AUTONOMY,Autonomía,4,4,0
1697,PROLIFIC_66045ed49119e654e5454985,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,FINANCIAL,Seguridad financiera,5,5,0
1698,PROLIFIC_66045ed49119e654e5454985,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,COMPETENCE,Competencia,5,5,0
1699,PROLIFIC_66045ed49119e654e5454985,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,AUTONOMY,Autonomía,4,4,0
1700,PROLIFIC_5d6558fa16871700012ea47b,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,COMPETENCE,Competencia,5,5,0
1701,PROLIFIC_5d6558fa16871700012ea47b,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,STIMULATION,Estímulo,3,3,0
1702,PROLIFIC_5d6558fa16871700012ea47b,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,POPULARITY,Popularidad,2,2,0
1703,PROLIFIC_6a0c5d35ab86f12c44875ea0,"No la conoce, pero le genera curiosidad",Comunidad energética,FINANCIAL,Seguridad financiera,5,4,1
1704,PROLIFIC_6a0c5d35ab86f12c44875ea0,"No la conoce, pero le genera curiosidad",Comunidad energética,SECURITY,Seguridad,4,3,1
1705,PROLIFIC_697907c3546949f10030ddf1,"No la conoce, pero le genera curiosidad",Renovación de envolvente,MEANING,Significado,2,2,0
1706,PROLIFIC_5eda1423dd2241017d85fd44,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,SECURITY,Seguridad,4,4,0
1707,PROLIFIC_5eda1423dd2241017d85fd44,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,COMPETENCE,Competencia,5,5,0
1708,PROLIFIC_698eea589bb7dd5212c5e3c9,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1709,PROLIFIC_698eea589bb7dd5212c5e3c9,"No la conoce, pero le genera curiosidad",Almacenamiento energético,STIMULATION,Estímulo,3,3,0
1710,PROLIFIC_698eea589bb7dd5212c5e3c9,"No la conoce, pero le genera curiosidad",Almacenamiento energético,MEANING,Significado,2,2,0
1711,PROLIFIC_61034f24da19cc56177b8b59,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,4,1
1712,PROLIFIC_61034f24da19cc56177b8b59,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,SECURITY,Seguridad,4,4,0
1713,PROLIFIC_61034f24da19cc56177b8b59,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,AUTONOMY,Autonomía,4,4,0
1714,PROLIFIC_697b1a2669af0b3f24790e20,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
1715,PROLIFIC_697b1a2669af0b3f24790e20,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,SECURITY,Seguridad,4,4,0
1716,PROLIFIC_697b1a2669af0b3f24790e20,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,PHYSIOLOGICAL,Materialidad,2,2,0
