stage_dimension_id,participant_id,stage,technology,dimension_key,dimension,added_value,adherence,agreement,approval,authority,autonomy,climate_protection,commitment,cost_efficiency,coziness,credit_score_access_to_funding,environmental_concerns,frugality,fun,knowledge,legal,novelty,own_competence,own_significance,peer_pressure,profits,recognition,rights_and_duties,risk_profile,safety,self_satisfaction,socialising,support,technical_fit,trends,trust,wellbeing
1000,PROLIFIC_6470e501cc85b0287c8da951,Aware / would consider,Envelope renovation,SECURITY,Security,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,100,NA
185,PROLIFIC_6470e501cc85b0287c8da951,Implemented,Energy-efficient appliances,AUTONOMY,Autonomy,NA,100,NA,NA,NA,85,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA
184,PROLIFIC_6470e501cc85b0287c8da951,Implemented,Energy-efficient appliances,FINANCIAL,Financial security,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,40,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
186,PROLIFIC_6470e501cc85b0287c8da951,Implemented,Energy-efficient appliances,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
1804,PROLIFIC_6470e501cc85b0287c8da951,Unaware but curious,Heat recovery ventilation,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,85,NA,NA,80,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA
1802,PROLIFIC_6470e501cc85b0287c8da951,Unaware but curious,Heat recovery ventilation,FINANCIAL,Financial security,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,40,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1803,PROLIFIC_6470e501cc85b0287c8da951,Unaware but curious,Heat recovery ventilation,SECURITY,Security,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,100,NA
262,PROLIFIC_64a814776d0d667482bcf926,Implemented,Heat pump,FINANCIAL,Financial security,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,70,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
1152,PROLIFIC_64e91e9b7ac897d0afa22985,Aware / would consider,Envelope renovation,AUTONOMY,Autonomy,NA,71,NA,NA,NA,50,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA
1150,PROLIFIC_64e91e9b7ac897d0afa22985,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,50,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA
1151,PROLIFIC_64e91e9b7ac897d0afa22985,Aware / would consider,Envelope renovation,SECURITY,Security,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,50,NA
900,PROLIFIC_64edf002c925fb837ee0a770,Aware / would consider,Electric vehicle,FINANCIAL,Financial security,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,63,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA
901,PROLIFIC_64edf002c925fb837ee0a770,Aware / would consider,Electric vehicle,SECURITY,Security,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,74,NA
96,PROLIFIC_64edf002c925fb837ee0a770,Implemented,Heat pump,AUTONOMY,Autonomy,NA,65,NA,NA,NA,76,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA
95,PROLIFIC_64edf002c925fb837ee0a770,Implemented,Heat pump,FINANCIAL,Financial security,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,63,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA
1616,PROLIFIC_65410ad762a7e3c570b6273c,Aware / would consider,Cooling system,MEANING,Meaning,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1614,PROLIFIC_65410ad762a7e3c570b6273c,Aware / would consider,Cooling system,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58
1615,PROLIFIC_65410ad762a7e3c570b6273c,Aware / would consider,Cooling system,RELATEDNESS,Relatedness,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,54,NA,NA,NA,58,58,NA,NA,NA,NA
1612,PROLIFIC_654e38a9bd1961e9942af916,Aware / would consider,Electric vehicle,FINANCIAL,Financial security,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,71,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA
1613,PROLIFIC_654e38a9bd1961e9942af916,Aware / would consider,Electric vehicle,SECURITY,Security,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,90,NA
780,PROLIFIC_654e38a9bd1961e9942af916,Implemented,Energy-efficient appliances,FINANCIAL,Financial security,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,71,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA
781,PROLIFIC_654e38a9bd1961e9942af916,Implemented,Energy-efficient appliances,SECURITY,Security,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,90,NA
818,PROLIFIC_6597f6dc6f784e1f69bfadfa,Aware / would consider,Envelope renovation,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,45,NA,NA,99,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA
817,PROLIFIC_6597f6dc6f784e1f69bfadfa,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,21,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA
819,PROLIFIC_6597f6dc6f784e1f69bfadfa,Aware / would consider,Envelope renovation,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,36,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,PROLIFIC_6597f6dc6f784e1f69bfadfa,Implemented,Envelope renovation,FINANCIAL,Financial security,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,21,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA
21,PROLIFIC_6597f6dc6f784e1f69bfadfa,Implemented,Envelope renovation,MEANING,Meaning,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,PROLIFIC_6597f6dc6f784e1f69bfadfa,Implemented,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
1650,PROLIFIC_6597f6dc6f784e1f69bfadfa,Unaware but curious,Electricity tariff change,FINANCIAL,Financial security,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,21,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA
1651,PROLIFIC_6597f6dc6f784e1f69bfadfa,Unaware but curious,Electricity tariff change,SECURITY,Security,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,65,NA
1652,PROLIFIC_6597f6dc6f784e1f69bfadfa,Unaware but curious,Electricity tariff change,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,36,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,PROLIFIC_65b271a26aba0246730964f3,Aware / would consider,Smart home systems,AUTONOMY,Autonomy,NA,61,NA,NA,NA,58,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA
362,PROLIFIC_65b271a26aba0246730964f3,Implemented,Electric vehicle,AUTONOMY,Autonomy,NA,61,NA,NA,NA,58,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA
862,PROLIFIC_66045ed49119e654e5454985,Aware / would consider,Electric vehicle,AUTONOMY,Autonomy,NA,32,NA,NA,NA,77,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA
861,PROLIFIC_66045ed49119e654e5454985,Aware / would consider,Electric vehicle,FINANCIAL,Financial security,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,73,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA
863,PROLIFIC_66045ed49119e654e5454985,Aware / would consider,Electric vehicle,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,5,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,PROLIFIC_66045ed49119e654e5454985,Implemented,Domestic hot water system,AUTONOMY,Autonomy,NA,32,NA,NA,NA,77,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA
59,PROLIFIC_66045ed49119e654e5454985,Implemented,Domestic hot water system,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79
60,PROLIFIC_66045ed49119e654e5454985,Implemented,Domestic hot water system,RELATEDNESS,Relatedness,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,61,NA,NA,NA,25,63,NA,NA,NA,NA
1699,PROLIFIC_66045ed49119e654e5454985,Unaware but curious,Fossil fuel or biomass heating,AUTONOMY,Autonomy,NA,32,NA,NA,NA,77,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA
1698,PROLIFIC_66045ed49119e654e5454985,Unaware but curious,Fossil fuel or biomass heating,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,63,NA,NA,75,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA
1697,PROLIFIC_66045ed49119e654e5454985,Unaware but curious,Fossil fuel or biomass heating,FINANCIAL,Financial security,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,73,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA
1591,PROLIFIC_6605852ff5914c22f592a372,Aware / would consider,Heat pump,FINANCIAL,Financial security,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,59,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA
1593,PROLIFIC_6605852ff5914c22f592a372,Aware / would consider,Heat pump,MEANING,Meaning,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592,PROLIFIC_6605852ff5914c22f592a372,Aware / would consider,Heat pump,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
739,PROLIFIC_6605852ff5914c22f592a372,Implemented,Envelope renovation,FINANCIAL,Financial security,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,59,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA
741,PROLIFIC_6605852ff5914c22f592a372,Implemented,Envelope renovation,MEANING,Meaning,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,PROLIFIC_6605852ff5914c22f592a372,Implemented,Envelope renovation,RELATEDNESS,Relatedness,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,89,NA,NA,NA,61,60,NA,NA,NA,NA
9,PROLIFIC_661581f5ba8868414baed7ca,Implemented,Cooling system,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
1040,PROLIFIC_66316420ced02e8c467d22a2,Aware / would consider,Balcony solar kits,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,90,NA,NA,75,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA
1038,PROLIFIC_66316420ced02e8c467d22a2,Aware / would consider,Balcony solar kits,FINANCIAL,Financial security,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,80,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
1039,PROLIFIC_66316420ced02e8c467d22a2,Aware / would consider,Balcony solar kits,SECURITY,Security,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,15,NA
230,PROLIFIC_66316420ced02e8c467d22a2,Implemented,Electricity tariff change,AUTONOMY,Autonomy,NA,70,NA,NA,NA,60,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
229,PROLIFIC_66316420ced02e8c467d22a2,Implemented,Electricity tariff change,FINANCIAL,Financial security,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,80,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
231,PROLIFIC_66316420ced02e8c467d22a2,Implemented,Electricity tariff change,RELATEDNESS,Relatedness,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,40,NA,NA,NA,5,0,NA,NA,NA,NA
1079,PROLIFIC_6646044a0b635b10c98237fb,Aware / would consider,Micro-efficiency measures,FINANCIAL,Financial security,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,100,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA
1081,PROLIFIC_6646044a0b635b10c98237fb,Aware / would consider,Micro-efficiency measures,MEANING,Meaning,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,PROLIFIC_6646044a0b635b10c98237fb,Aware / would consider,Micro-efficiency measures,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
1869,PROLIFIC_6646044a0b635b10c98237fb,Unaware but curious,Smart home systems,FINANCIAL,Financial security,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,100,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA
1871,PROLIFIC_6646044a0b635b10c98237fb,Unaware but curious,Smart home systems,MEANING,Meaning,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,PROLIFIC_6646044a0b635b10c98237fb,Unaware but curious,Smart home systems,SECURITY,Security,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
236,PROLIFIC_6654840c725f74f1b0a206f9,Implemented,Micro-efficiency measures,FINANCIAL,Financial security,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,87,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA
238,PROLIFIC_6654840c725f74f1b0a206f9,Implemented,Micro-efficiency measures,MEANING,Meaning,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,PROLIFIC_6654840c725f74f1b0a206f9,Implemented,Micro-efficiency measures,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,25,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,PROLIFIC_6654840c725f74f1b0a206f9,Unaware but curious,Energy community,FINANCIAL,Financial security,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,87,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA
1838,PROLIFIC_6654840c725f74f1b0a206f9,Unaware but curious,Energy community,MEANING,Meaning,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,PROLIFIC_6654840c725f74f1b0a206f9,Unaware but curious,Energy community,SECURITY,Security,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,81,NA
1069,PROLIFIC_667971a555af1f83d3f29ae7,Aware / would consider,Electric vehicle,AUTONOMY,Autonomy,NA,80,NA,NA,NA,60,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA
1068,PROLIFIC_667971a555af1f83d3f29ae7,Aware / would consider,Electric vehicle,FINANCIAL,Financial security,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,70,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
255,PROLIFIC_667971a555af1f83d3f29ae7,Implemented,Cooling system,FINANCIAL,Financial security,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,70,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
256,PROLIFIC_667971a555af1f83d3f29ae7,Implemented,Cooling system,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
1861,PROLIFIC_667971a555af1f83d3f29ae7,Unaware but curious,Energy community,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,30,NA,NA,85,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA
1859,PROLIFIC_667971a555af1f83d3f29ae7,Unaware but curious,Energy community,FINANCIAL,Financial security,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,70,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
1860,PROLIFIC_667971a555af1f83d3f29ae7,Unaware but curious,Energy community,SECURITY,Security,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,85,NA
1590,PROLIFIC_6679a3da51eabfa768a8f350,Aware / would consider,Envelope renovation,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,30,NA,NA,65,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA
1588,PROLIFIC_6679a3da51eabfa768a8f350,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,65,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
1589,PROLIFIC_6679a3da51eabfa768a8f350,Aware / would consider,Envelope renovation,SECURITY,Security,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,95,NA
735,PROLIFIC_6679a3da51eabfa768a8f350,Implemented,Envelope renovation,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,30,NA,NA,65,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA
733,PROLIFIC_6679a3da51eabfa768a8f350,Implemented,Envelope renovation,FINANCIAL,Financial security,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,65,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
734,PROLIFIC_6679a3da51eabfa768a8f350,Implemented,Envelope renovation,SECURITY,Security,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,95,NA
2223,PROLIFIC_6679a3da51eabfa768a8f350,Unaware but curious,Energy storage systems,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,30,NA,NA,65,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA
2221,PROLIFIC_6679a3da51eabfa768a8f350,Unaware but curious,Energy storage systems,FINANCIAL,Financial security,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,65,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
2222,PROLIFIC_6679a3da51eabfa768a8f350,Unaware but curious,Energy storage systems,SECURITY,Security,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,95,NA
2245,PROLIFIC_669f4716791267ee6337641f,Unaware but curious,Electric vehicle,AUTONOMY,Autonomy,NA,57,NA,NA,NA,40,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA
2243,PROLIFIC_669f4716791267ee6337641f,Unaware but curious,Electric vehicle,FINANCIAL,Financial security,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,34,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA
2244,PROLIFIC_669f4716791267ee6337641f,Unaware but curious,Electric vehicle,SECURITY,Security,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,59,NA
778,PROLIFIC_66bf543c179dbc75f790396c,Implemented,Domestic hot water system,FINANCIAL,Financial security,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,26,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
779,PROLIFIC_66bf543c179dbc75f790396c,Implemented,Domestic hot water system,MEANING,Meaning,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2252,PROLIFIC_66bf543c179dbc75f790396c,Unaware but curious,Heat recovery ventilation,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,100,NA,NA,100,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA
2251,PROLIFIC_66bf543c179dbc75f790396c,Unaware but curious,Heat recovery ventilation,FINANCIAL,Financial security,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,26,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
2253,PROLIFIC_66bf543c179dbc75f790396c,Unaware but curious,Heat recovery ventilation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57
989,PROLIFIC_66cc80d93247b5e14b3b7112,Aware / would consider,Smart home systems,AUTONOMY,Autonomy,NA,65,NA,NA,NA,86,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA
990,PROLIFIC_66cc80d93247b5e14b3b7112,Aware / would consider,Smart home systems,POPULARITY,Popularity,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA
171,PROLIFIC_66cc80d93247b5e14b3b7112,Implemented,Energy storage systems,FINANCIAL,Financial security,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,23,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
